16 10946 2 2.83e-07 0.0184286 0.00262399 0.000330672 0.00300147 0.000367748
16 10946 2 1.27e-07 0.017127 0.00273631 0.000278717 0.00253848 0.000179658
16 10946 2 1.61e-07 0.0118354 0.00211965 0.000201903 0.00204927 0.000204295
16 10946 2 1.58e-07 0.0128603 0.00207902 0.000205852 0.00200484 0.000204374
16 10946 2 1.54e-07 0.0116103 0.00185046 0.000178521 0.00183997 0.000218469
16 10946 2 1.58e-07 0.0132547 0.00201948 0.000203969 0.00199888 0.000204492
16 10946 2 1.35e-07 0.012845 0.00212437 0.000198267 0.00201312 0.000204992
16 10946 2 1.61e-07 0.0130707 0.00215795 0.000205984 0.00205157 0.000204924
16 10946 2 2.05e-07 0.0127099 0.00207011 0.000206135 0.00200808 0.000204036
16 10946 2 1.44e-07 0.0125216 0.0020934 0.000204908 0.00204036 0.000203297
16 10946 2 1.48e-07 0.0122464 0.00207313 0.000203726 0.00202727 0.000204292
16 10946 2 1.61e-07 0.0116384 0.00204859 0.000204139 0.00208028 0.00020472
16 10946 2 1.43e-07 0.0115681 0.00183506 0.000177605 0.00203935 0.000203982
16 10946 2 1.76e-07 0.0132071 0.00203651 0.000224036 0.00202292 0.000204569
16 10946 2 1.47e-07 0.011623 0.00186273 0.000178321 0.00186199 0.000177769
16 10946 2 1.6e-07 0.0130355 0.00200188 0.000200185 0.00198532 0.000222019
16 10946 2 1.34e-07 0.0116257 0.00190195 0.000177839 0.0020594 0.000204628
16 10946 2 1.8e-07 0.0115595 0.00183021 0.000179637 0.00181597 0.000178144
16 10946 2 1.64e-07 0.0116624 0.00199876 0.000204437 0.00315148 0.000338994
16 10946 2 3.02e-07 0.0174949 0.00193244 0.000180192 0.0019778 0.000177895
16 10946 2 1.39e-07 0.0142607 0.00217863 0.000224098 0.00223434 0.000226149
16 10946 2 1.42e-07 0.012471 0.00206159 0.000206438 0.00204295 0.000203624
16 10946 2 1.77e-07 0.0131417 0.00200187 0.000223046 0.00200639 0.000204451
16 10946 2 1.48e-07 0.013153 0.00205436 0.000204858 0.00203486 0.000204344
16 10946 2 1.31e-07 0.0128728 0.00206979 0.000199571 0.00201106 0.000204868
16 10946 2 1.35e-07 0.0125759 0.00201688 0.000203371 0.00203816 0.000204756
16 10946 2 1.74e-07 0.0122268 0.00203311 0.000203528 0.00204894 0.00020406
16 10946 2 2.65e-07 0.0131235 0.00201028 0.000204275 0.00210288 0.00020434
16 10946 2 1.64e-07 0.012978 0.00209069 0.000203887 0.00200328 0.00022065
16 10946 2 1.65e-07 0.0117691 0.0018648 0.000179533 0.00194732 0.000204905
16 10946 2 1.41e-07 0.0116073 0.00187919 0.000196255 0.00182884 0.000177988
16 10946 2 1.63e-07 0.0128205 0.00201466 0.000226077 0.00199533 0.000205094
16 10946 2 1.56e-07 0.0126835 0.00203567 0.000203788 0.00203802 0.000205813
16 10946 2 1.48e-07 0.0122364 0.00202906 0.000203885 0.0020619 0.000205336
16 10946 2 1.46e-07 0.0115236 0.00183618 0.000178447 0.00184167 0.000178728
16 10946 2 1.53e-07 0.0116011 0.00187993 0.000206926 0.00202055 0.000204754
16 10946 2 1.75e-07 0.0132648 0.00203385 0.000202165 0.00202352 0.00020461
16 10946 2 1.52e-07 0.0132595 0.00204888 0.000200369 0.00201365 0.000205666
16 10946 2 1.5e-07 0.0131812 0.00214571 0.000201819 0.00204092 0.000205703
16 10946 2 1.74e-07 0.0130614 0.00202421 0.000212368 0.00202903 0.000206092
16 10946 2 1.7e-07 0.0127078 0.00207991 0.000204114 0.00204051 0.00020488
16 10946 2 1.8e-07 0.0131953 0.00207764 0.000204202 0.00204187 0.000182771
16 10946 2 1.34e-07 0.0119987 0.00203969 0.000203438 0.0020456 0.000205485
16 10946 2 1.72e-07 0.0131089 0.00206855 0.000202548 0.00201051 0.00020627
16 10946 2 1.59e-07 0.0117225 0.00187597 0.000197104 0.00182771 0.000178607
16 10946 2 1.6e-07 0.0135058 0.00217799 0.000222803 0.002195 0.000227164
16 10946 2 1.31e-07 0.012501 0.00204932 0.000204221 0.00201633 0.000226765
16 10946 2 1.39e-07 0.0125064 0.00225753 0.000224356 0.00221521 0.000227946
16 10946 2 1.33e-07 0.0119965 0.00210708 0.000203896 0.00205138 0.000205383
16 10946 2 1.19e-07 0.0115314 0.00184462 0.000177748 0.00182618 0.000178584
16 10946 2 1.53e-07 0.0115792 0.00185638 0.000177673 0.0018493 0.000179055
16 10946 2 1.43e-07 0.0117623 0.00183698 0.000180973 0.00184933 0.000178909
16 10946 2 1.64e-07 0.013002 0.00209019 0.000203832 0.00204 0.000221913
16 10946 2 1.7e-07 0.0127984 0.002066 0.000204071 0.00200688 0.00020485
16 10946 2 1.59e-07 0.0116555 0.00183197 0.000179667 0.00196586 0.000205984
