N N_std T T_std subseq_length subseq_length_std simple_pre_time simple_pre_time_std simple_running_time simple_running_time_std one_pre_time one_pre_time_std one_running_time one_running_time_std many_pre_time many_pre_time_std many_running_time many_running_time_std simple_total_time simple_total_time_std one_total_time one_total_time_std many_total_time many_total_time_std one_total_ratio one_total_ratio_std many_total_ratio many_total_ratio_std one_running_ratio one_running_ratio_std many_running_ratio many_running_ratio_std
16.0 0.0 1597.0 0.0 200.0 0.0 2.1839999999999997e-07 5.8389211332231745e-08 0.0026817819999999997 0.0005776423666681664 0.00106181 0.00020062365497243824 0.0005778316 0.00017092359198571746 0.0010154734 7.629458973479316e-05 0.000523139 0.0001405241031656133 0.0026820004 0.0005776974052064791 0.0016396415999999996 0.00036819173573873163 0.0005251699468 0.00014062860591825438 1.6646277711613036 0.2882550640148157 5.154018724633657 0.23098746904796366 4.813380073009965 0.9301421676314451 5.174499153209578 0.23547912297164394
16.0 0.0 2584.0 0.0 200.0 0.0 2.028e-07 3.892557000224919e-08 0.004508308 0.0008859989778041543 0.00116388 9.121862255044283e-05 0.0006244118 0.00011693253201611616 0.00117354 6.105710810380986e-05 0.0006097224 0.00011220918056380251 0.0045085108 0.0008860215406716721 0.0017882918 0.00020771645454488924 0.00061206948 0.00011232731186012523 2.512647973175931 0.3382499588182596 7.396779550869825 0.9785868172009057 7.258483752973801 1.0116935611177935 7.4255432220955155 0.9830948265269651
16.0 0.0 4181.0 0.0 200.0 0.0 2.2979999999999998e-07 3.775844276449976e-08 0.006497182 0.0010024846067247083 0.001583784 0.0003175160213753005 0.0005428988 0.00012545438667778823 0.00146191 0.0004332539484528667 0.0005681 0.00013358109787503617 0.0064974118 0.0010024938177224329 0.0021266828 0.00036368811933949784 0.00057102382 0.00013444348620281075 3.0862037224845693 0.4203051931508154 11.54144594574227 1.1760338310198315 12.129219314300533 1.2156904732407288 11.599763020560285 1.1803036850439366
16.0 0.0 6765.0 0.0 200.0 0.0 2.0160000000000003e-07 4.111933851608006e-08 0.009689328 0.0011743235492699706 0.001920368 0.0006390480926503101 0.0005266455999999999 8.88997951336227e-05 0.001792118 0.0003031292713018654 0.0005522929999999999 9.412362605902983e-05 0.0096895296 0.0011743235461740423 0.0024470136 0.0007224833050097417 0.000555877236 9.46148865618958e-05 4.097614174174731 0.6361071496275362 17.566237773720918 1.4263306570202592 18.534497940432935 1.4621362815668055 17.680079561675967 1.432728508319643
16.0 0.0 10946.0 0.0 200.0 0.0 2.1679999999999998e-07 5.126597312057976e-08 0.01595354 0.002988823122568483 0.002040504 0.00018845830063969168 0.0004492882 7.041344664337946e-05 0.00223824 0.000562708782497662 0.00045677780000000006 7.536830207189189e-05 0.015953756800000003 0.00298887315031905 0.0024897921999999994 0.00025743086894582524 0.00046125428 7.626954810909503e-05 6.519377514706262 1.7640672637013457 35.83355043579557 11.60496210839785 36.674881535320026 11.564125419190452 36.18137328495589 11.715116512357584
16.0 0.0 17711.0 0.0 200.0 0.0 2.1660000000000002e-07 6.238830018521089e-08 0.02404098 0.00400173235449348 0.0031608219999999998 0.0006066180589712108 0.00042044680000000005 5.6953958248746826e-05 0.002917128 0.00036908230311137965 0.00041649959999999996 5.964478453561577e-05 0.024041196600000002 0.0040017622168954875 0.0035812688 0.0006491303511901122 0.00042233385599999994 5.9968884319552724e-05 6.92529346824941 1.7747478613542236 58.43395933582157 15.127158120401077 58.59880401275102 14.94563527537702 59.278370434909334 15.430719272176802
16.0 0.0 28657.0 0.0 200.0 0.0 2.046e-07 4.2968593181532056e-08 0.032664099999999995 0.0012510035211782105 0.0040475419999999995 0.00030299935564287813 0.0004078598 1.7202745847682195e-05 0.003729788 0.0001498107652006378 0.0004012868 1.842545080045461e-05 0.0326643046 0.001251032338369616 0.0044554018 0.0002970776897643075 0.000408746376 1.863674456683599e-05 7.355721846202738 0.5472963649011486 80.11856963763319 6.036469562119908 80.2657632188281 5.764401039615837 81.61009204282924 6.175297442439396
16.0 0.0 46368.0 0.0 200.0 0.0 1.706e-07 4.585084513943003e-08 0.04937608 0.0023999628345038166 0.006802749999999999 0.002093270168874534 0.0004935346 0.00017753791489087589 0.006409686 0.0020831561607042312 0.0004465572 0.00011001683092009141 0.0493762506 0.002400001032037833 0.0072962845999999994 0.0022634888510049724 0.00045937657200000005 0.00011414657516353022 7.212134348198722 1.851348401972771 112.02491570356058 23.396612640886765 108.08214530677715 28.330367099944148 115.16872195217115 23.90167809115854
16.0 0.0 75025.0 0.0 200.0 0.0 1.6459999999999998e-07 2.5851498989420358e-08 0.07464964 0.0020188042867004623 0.008527398 0.0003531803473014482 0.000414476 1.3096268208920096e-05 0.008485252 0.00038363908810236033 0.00043411679999999996 1.822343073353774e-05 0.07464980460000001 0.002018790096643763 0.008941873999999999 0.0003651470249994899 0.000451087304 1.841940410115617e-05 8.364370975996716 0.5138842342782793 165.83834092624141 11.13514312906835 180.32137883454828 9.28731079730121 172.33740565790836 11.762202579962272
16.0 0.0 121393.0 0.0 200.0 0.0 1.878e-07 5.693592890258315e-08 0.11434799999999998 0.0015959860588375288 0.01331926 0.0006792208204994919 0.0004187936 1.569844203416536e-05 0.012637119999999998 0.00032931243827101633 0.00041733560000000006 1.583580216787077e-05 0.1143481878 0.0015960409124585332 0.013738053600000003 0.0006948315538979756 0.00044260984 1.6347517189714467e-05 8.341554339745278 0.4583687349315904 258.5983404681967 9.153343235980165 273.38825333352844 12.030042550601873 274.2728966177042 9.910392953946133
16.0 0.0 196418.0 0.0 200.0 0.0 1.902e-07 4.2657941816266634e-08 0.1768962 0.0007270269596105626 0.02030548 0.00010131607473612144 0.00042649180000000004 1.1433585426278642e-05 0.019964959999999997 0.0007494722930169118 0.00044046659999999997 2.044258467757972e-05 0.17689639020000003 0.0007270222219522782 0.0207319718 0.00010160853884270031 0.00048039651999999994 2.1769174407681274e-05 8.532699216461594 0.053526325127458405 368.84577356879424 17.045027764467978 415.00702875774067 11.161030315186759 402.31486860371973 19.020203620787246
16.0 0.0 317811.0 0.0 200.0 0.0 1.944e-07 5.694997805091768e-08 0.2966312 0.014727808635368008 0.03380114000000001 0.0011490892537132683 0.00046020779999999997 1.603169893367514e-05 0.033596799999999996 0.0009061408665323765 0.00046058000000000004 1.926636966308209e-06 0.2966313944 0.01472783427979215 0.0342613478 0.001156434720743204 0.0005277736 1.935113014788883e-06 8.663718775377008 0.4735151671589147 562.0629737677649 28.354859185246617 645.6515628685197 47.52060782701599 644.1250223409746 34.030231076719254
16.0 0.0 514229.0 0.0 200.0 0.0 1.6959999999999998e-07 2.5744902408049783e-08 0.47803500000000004 0.020993357306536366 0.052999300000000006 0.0007578906385483488 0.0004429182 8.783069207286219e-06 0.05360794 0.0011451718050143665 0.00048294280000000004 3.172155686593717e-06 0.47803516960000003 0.020993369727227616 0.0534422182 0.0007663295174427349 0.00059015868 3.291812979507958e-06 8.949229436962074 0.482263505026842 810.0048243249336 35.09736595587015 1079.9519662925434 59.49065476447545 989.8402800444971 43.13715670844635
16.0 0.0 832040.0 0.0 200.0 0.0 1.8200000000000002e-07 5.016472864473601e-08 0.7284858 0.0020745849464700533 0.08340538 0.00037755507810063106 0.0004462346 2.3357958600988453e-06 0.08594632 0.0009568008031969506 0.0004931918000000001 6.512055336061119e-06 0.7284859820000001 0.002074619988076722 0.08385161459999999 0.0003761035080598308 0.00066508444 8.360073506132375e-06 8.687942620838053 0.04694384407516229 1095.4434846126994 11.643497963776523 1632.5654269445522 12.010341403388276 1477.2548301567736 16.400693918254895
16.0 0.0 1346269.0 0.0 200.0 0.0 1.7279999999999999e-07 1.855262784621097e-08 1.2801639999999999 0.017368760174536656 0.1363744 0.0012580402616751273 0.0005027824 4.108137996711367e-06 0.1361718 0.0003581482933085235 0.0005139534 1.549675128212487e-05 1.2801641728 0.01736874677409709 0.1368771824 0.00126098163166658 0.000786297 1.4974390221299527e-05 9.352948115910534 0.12602097052954306 1628.461555149955 32.32338192267836 2546.1205563671997 22.983943211854243 2492.33273465238 70.84175946263144
16.0 0.0 2178309.0 0.0 200.0 0.0 1.6219999999999998e-07 1.649848477891237e-08 2.0404299999999997 0.034350102619948794 0.22126080000000004 0.0015397844654324606 0.0005050238 3.3186929204178628e-06 0.22216300000000003 0.0013447518358395583 0.0005187242000000001 5.85184165027745e-06 2.0404301622 0.03435009343081903 0.22176582380000004 0.0015393639073024762 0.0009630502000000001 5.946904463657469e-06 9.200752942963526 0.13494574973413986 2118.8574968980224 42.963084221848234 4040.5973742489978 85.10421280906584 3934.3020678693574 98.5596623650613
