2 10000 10946 2 9.3e-08 0.00233169 5.3e-08 0.00239866 0.00191373 0.00051861 0.00182899 0.00309064 0.00316401 0.00217792 0.000456495 0.00153822 0.00187239 0.00095826 0.00209494 1.3839e-05 0.00201469 0.000441002 0.000443943
3 10000 10946 2 7.2e-08 0.00182651 3.3e-08 0.00184691 0.00145406 0.000353955 0.00158154 0.00255069 0.0024797 0.00173693 0.000427631 0.00180979 0.00250337 0.00136652 0.00229329 2.1845e-05 0.00195678 0.000445685 0.000448027
4 10000 10946 2 7e-08 0.00171236 2.6e-08 0.00193732 0.00141542 0.000401826 0.0012397 0.00212868 0.00207546 0.00141683 0.000389997 0.00149537 0.00293976 0.00167297 0.00228306 2.996e-05 0.00233578 0.000567144 0.000558432
6 10000 6766 2 6.4e-08 0.00248577 3.2e-08 0.00280341 0.00156513 0.000888794 0.00145631 0.00325206 0.00321228 0.0020676 6.8491e-05 0.00184356 0.00206149 0.000480068 0.00200187 4.428e-05 0.00198038 0.000474669 0.000487508
8 10000 237 2 6.9e-08 0.0031592 3.4e-08 0.00376321 0.00151218 0.00132692 0.00150407 0.00386538 0.00381603 0.00213449 5.6261e-05 0.00199795 0.000491971 0.000473488 0.00204398 7.9385e-05 0.00201794 0.000506906 0.000519867
12 10000 40 2 6.6e-08 0.00428067 2.1e-08 0.00541178 0.00172972 0.00288096 0.00164784 0.00652825 0.00527502 0.00181779 0.000115195 0.00184549 0.000475142 0.000479382 0.0018211 0.000201768 0.00190037 0.000575583 0.000577267
16 10000 28 2 6e-08 0.0118554 3.9e-08 0.00941868 0.00209811 0.00626336 0.00200334 0.00892331 0.00614561 0.00186043 0.000267021 0.00185707 0.000628937 0.000621232 0.00186665 0.000450929 0.00183134 0.000821558 0.00160765
24 10000 13 2 9.5e-08 0.0171676 3.5e-08 0.0142181 0.00153437 0.00663364 0.00141821 0.0123062 0.0116401 0.00194437 0.000780911 0.0019442 0.001184 0.0011815 0.00194315 0.00130919 0.00190672 0.00165462 0.00206878
32 10000 13 2 6.7e-08 0.021557 2.8e-08 0.0216265 0.00158652 0.0117261 0.00152715 0.0202409 0.0183427 0.00205654 0.00196817 0.0020087 0.00230983 0.00232274 0.00246682 0.00314135 0.00216286 0.00383536 0.00435426
48 10000 2 2 6.6e-08 0.0497612 2.2e-08 0.0430633 0.00189601 0.0272173 0.0018128 0.040295 0.0407077 0.00237148 0.0105672 0.00226713 0.0115847 0.0116053 0.00229728 0.010538 0.00277094 0.011676 0.0114838
64 10000 2 2 6.1e-08 0.0835111 2.5e-08 0.0807133 0.00240604 0.0494134 0.00230595 0.0702612 0.0686793 0.00290267 0.0252116 0.00283135 0.0256835 0.0256131 0.00294587 0.0252364 0.00279577 0.0255723 0.0255996
2 10000 10946 2 1.17e-07 0.00156115 2e-08 0.00184275 0.00175086 0.000443687 0.00173179 0.00264819 0.00272055 0.00191614 0.000426975 0.00188816 0.00267153 0.000956961 0.00198203 1.3356e-05 0.00294988 0.000744061 0.000445642
3 10000 10946 2 7.5e-08 0.00182439 3.5e-08 0.00203042 0.00149763 0.000411733 0.00147039 0.00249711 0.00250292 0.00174326 0.000455181 0.00183739 0.00250503 0.00136421 0.00232479 2.1791e-05 0.00238586 0.000443296 0.000449358
4 10000 10946 2 1.24e-07 0.00174922 3e-08 0.0018989 0.00135983 0.000399826 0.00130086 0.00211825 0.00205206 0.00144876 0.000390156 0.00147981 0.00225193 0.00148126 0.00221309 2.6743e-05 0.00216164 0.000514266 0.000513009
6 10000 613 2 6.2e-08 0.00219203 2.1e-08 0.00241835 0.00135436 0.000694649 0.00169779 0.00416128 0.00406775 0.00219108 0.000704359 0.00247785 0.000748239 0.00141488 0.00183994 3.8456e-05 0.00185864 0.000405896 0.000411403
8 10000 149 2 6.1e-08 0.00280199 2.7e-08 0.00307093 0.00141686 0.00105544 0.00131508 0.00323349 0.00387577 0.00223255 6.1885e-05 0.00210392 0.000554994 0.000560194 0.0022355 8.9497e-05 0.00266934 0.000850493 0.000641327
12 10000 40 2 6.1e-08 0.00423253 2e-08 0.00469588 0.00135239 0.00204024 0.00127965 0.0047491 0.00486614 0.00199494 0.000132493 0.00202208 0.000555701 0.000552165 0.00204141 0.00023126 0.00200275 0.0006631 0.000663251
16 10000 20 2 7e-08 0.00642875 3.6e-08 0.00704452 0.00141915 0.0035524 0.00145216 0.00754568 0.00705304 0.00204598 0.000306591 0.00200905 0.000645059 0.000647427 0.0018783 0.000450568 0.00198686 0.00084021 0.000825964
24 10000 13 2 6e-08 0.0139711 3.2e-08 0.0146357 0.00139717 0.00660793 0.00137275 0.0119571 0.0118669 0.0019307 0.000848825 0.00191103 0.00128198 0.00127296 0.00192769 0.00142303 0.00193712 0.00180667 0.00180722
32 10000 13 2 7e-08 0.0235366 2e-08 0.0205718 0.00155252 0.0117354 0.00148199 0.020541 0.0183313 0.00200508 0.00198913 0.00199373 0.00228332 0.00481768 0.0020658 0.00386871 0.00301566 0.00620542 0.00621905
48 10000 2 2 1.55e-07 0.0484482 2.5e-08 0.0430504 0.00192194 0.027532 0.00192828 0.0403383 0.0391383 0.00237274 0.0105183 0.00237551 0.0118113 0.0112237 0.00230818 0.0105459 0.00226506 0.0116598 0.011194
64 10000 2 2 5.6e-08 0.0810336 3e-08 0.0806979 0.00236354 0.0493927 0.00229121 0.0703036 0.0687026 0.00287862 0.0252327 0.00297434 0.025614 0.0255984 0.00274306 0.0252439 0.00277597 0.025656 0.0255798
2 10000 10946 2 6.1e-08 0.00158042 3e-08 0.00170297 0.00140006 0.000310815 0.00135486 0.0018531 0.00189156 0.00232323 0.000299019 0.00156942 0.00203896 0.00107581 0.00241824 1.4764e-05 0.00211494 0.000493546 0.000494936
3 10000 10946 2 1e-07 0.001833 4.1e-08 0.00225933 0.00148294 0.000392488 0.00144745 0.00227802 0.00223521 0.0015752 0.000379994 0.00158684 0.00221766 0.0012145 0.00209082 1.8084e-05 0.00203549 0.000445948 0.000449285
4 10000 10946 2 7.1e-08 0.00192698 3.5e-08 0.00229694 0.00151365 0.000514716 0.00144322 0.00269782 0.00262949 0.00163932 0.00049812 0.0016811 0.00261789 0.00133283 0.00198439 2.4417e-05 0.00205908 0.000454942 0.000454817
6 10000 613 2 6.9e-08 0.00227137 2.8e-08 0.00241518 0.00131362 0.000702914 0.00134773 0.0025923 0.00355032 0.0019593 0.000615754 0.0022564 0.000653343 0.0017247 0.00229101 5.4884e-05 0.00239844 0.000589091 0.000595119
8 10000 149 2 7.4e-08 0.00314716 3.4e-08 0.00352439 0.00143016 0.00120597 0.00140182 0.00367949 0.00382436 0.00326009 9.2494e-05 0.00221112 0.000552821 0.000522427 0.00278963 8.9587e-05 0.0022945 0.000642998 0.000639681
12 10000 40 2 6.5e-08 0.00426383 2.6e-08 0.00477726 0.00135705 0.00201162 0.00134394 0.00486228 0.00488776 0.00204811 0.000132157 0.00199643 0.000551673 0.000558562 0.00200664 0.0002319 0.00207519 0.000655507 0.000660456
16 10000 28 2 7.1e-08 0.00643494 2e-08 0.00723937 0.00136706 0.00357095 0.00143092 0.00755233 0.00704976 0.00187443 0.000266718 0.00182235 0.000628418 0.000623487 0.0018632 0.000450643 0.0018723 0.000834835 0.000821009
24 10000 13 2 6.5e-08 0.0162388 3.5e-08 0.0142105 0.0020118 0.00661789 0.00214016 0.0124107 0.0115565 0.00189565 0.000781339 0.00183695 0.00115653 0.00118606 0.00182552 0.00130898 0.00183285 0.00165511 0.00206422
32 10000 13 2 6.3e-08 0.0231426 3.1e-08 0.0227418 0.00160261 0.0117293 0.00156984 0.0193949 0.0183599 0.00205815 0.00198718 0.00196239 0.00230355 0.00232498 0.00195411 0.00333335 0.00216617 0.00378592 0.00379038
48 10000 2 2 7.1e-08 0.0471547 2.6e-08 0.0431169 0.00205283 0.0270245 0.00178758 0.0402696 0.0391031 0.00246132 0.0105542 0.00232238 0.0108947 0.0115242 0.0024595 0.0112989 0.00232391 0.0109134 0.0116138
64 10000 2 2 5.1e-08 0.0849312 4.3e-08 0.0797306 0.00249024 0.049418 0.00233702 0.0702468 0.0686344 0.0028435 0.0252486 0.00286302 0.0256679 0.0256292 0.00283091 0.0252598 0.00290692 0.0256113 0.0256171
2 10000 10946 2 1.07e-07 0.00147026 2.7e-08 0.00159349 0.00130588 0.000249578 0.00124568 0.00149259 0.00153235 0.00148444 0.000418004 0.00187286 0.00270315 0.00138814 0.00253371 1.865e-05 0.00302585 0.000650591 0.000649274
