n	simple_pre_time	simple_running_time	zipHMMlib_uncompressed_pre_time	zipHMMlib_uncompressed_stage1_time	zipHMMlib_uncompressed_stage2_time	zipHMMlib_uncompressed_running_time	zipHMMlib_uncompressed_path_pre_time	zipHMMlib_uncompressed_path_stage1_time	zipHMMlib_uncompressed_path_stage2_time	zipHMMlib_uncompressed_path_running_time	zipHMMlib_pre_time	zipHMMlib_stage1_time	zipHMMlib_stage2_time	zipHMMlib_running_time	zipHMMlib_path_pre_time	zipHMMlib_path_stage1_time	zipHMMlib_path_stage2_time	zipHMMlib_path_running_time	compression_ratio	zipHMMlib_pre_time/n	zipHMMlib_running_time/n	zipHMMlib_path_running_time/n	zipHMMlib_path_backtrack_time/n	simple_total_time	zipHMMlib_uncompressed_total_time	zipHMMlib_uncompressed_path_total_time	zipHMMlib_total_time	zipHMMlib_path_total_time	zipHMMlib_uncompressed_running_ratio	zipHMMlib_uncompressed_path_running_ratio	zipHMMlib_running_ratio	zipHMMlib_path_running_ratio	zipHMMlib_uncompressed_total_ratio	zipHMMlib_uncompressed_path_total_ratio	zipHMMlib_total_ratio	zipHMMlib_path_total_ratio	n_std	simple_pre_time_std	simple_running_time_std	zipHMMlib_uncompressed_pre_time_std	zipHMMlib_uncompressed_stage1_time_std	zipHMMlib_uncompressed_stage2_time_std	zipHMMlib_uncompressed_running_time_std	zipHMMlib_uncompressed_path_pre_time_std	zipHMMlib_uncompressed_path_stage1_time_std	zipHMMlib_uncompressed_path_stage2_time_std	zipHMMlib_uncompressed_path_running_time_std	zipHMMlib_pre_time_std	zipHMMlib_stage1_time_std	zipHMMlib_stage2_time_std	zipHMMlib_running_time_std	zipHMMlib_path_pre_time_std	zipHMMlib_path_stage1_time_std	zipHMMlib_path_stage2_time_std	zipHMMlib_path_running_time_std	compression_ratio_std	zipHMMlib_pre_time/n_std	zipHMMlib_running_time/n_std	zipHMMlib_path_running_time/n_std	zipHMMlib_path_backtrack_time/n_std	simple_total_time_std	zipHMMlib_uncompressed_total_time_std	zipHMMlib_uncompressed_path_total_time_std	zipHMMlib_total_time_std	zipHMMlib_path_total_time_std	zipHMMlib_uncompressed_running_ratio_std	zipHMMlib_uncompressed_path_running_ratio_std	zipHMMlib_running_ratio_std	zipHMMlib_path_running_ratio_std	zipHMMlib_uncompressed_total_ratio_std	zipHMMlib_uncompressed_path_total_ratio_std	zipHMMlib_total_ratio_std	zipHMMlib_path_total_ratio_std
1597.0	9.324999999999999e-08	0.0265508	0.000738815	2.854875e-05	0.00045452	0.0004969025	0.00075896275	2.4014750000000002e-05	0.0018231974999999999	0.00185836	0.0008347735	0.0002629035	5.2195e-06	0.00027520175	0.0008252587500000001	0.000262225	2.212775e-05	0.00029204350000000003	159.7	5.227135253600501e-07	1.723242016280526e-07	1.828700688791484e-07	1.0587507827175954e-08	0.02655089325	0.0012357175	0.0026173227499999997	0.00110997525	0.00111730225	53.401399110126725	14.289813730431355	105.89416149806081	99.19096827568883	21.593607949043054	10.137162393010888	24.225192212944126	23.849298319383852	0.0	2.364141845716263e-08	0.0034856366085217238	6.205847655773241e-05	5.573570818305447e-07	1.3605489063856395e-05	1.5285163841668806e-05	3.910055217321305e-05	1.1566438518369984e-07	8.362401469319258e-06	8.875558198366412e-06	6.451608489102966e-05	0.00011192703505855961	2.2319663229239545e-06	0.0001171810713877601	4.884764765659628e-05	0.00011131137080280696	9.269709753636663e-06	0.0001234075229378932	0.0	4.03982998691475e-08	7.337574914700071e-08	7.727459169561267e-08	6.3849980030728006e-09	0.003485651972581155	5.9477922545537386e-05	4.23302048217631e-05	0.0001753013220284346	9.08545143269358e-05	6.626311579176888	1.8981994160203242	33.355780856675345	29.5568305362382	3.5503097176890472	1.2616806902957498	4.171057462368797	3.4617247486696505
2584.0	9.179999999999999e-08	0.0385708	0.0008667944000000001	2.9931799999999997e-05	0.000722372	0.0007676006	0.0008075051999999999	2.38084e-05	0.002964088	0.0030000699999999996	0.0009172596	0.0002287324	4.1952e-06	0.00023928580000000003	0.0009071442000000001	0.00022396040000000002	1.69676e-05	0.0002471274	258.4	3.5497662538699687e-07	9.260286377708979e-08	9.563753869969042e-08	4.942879256965945e-09	0.03857089180000001	0.0016343949999999999	0.0038075751999999997	0.0011565454	0.0011542715999999999	50.246729511843384	12.85221963022401	161.39717982915718	156.03241056841867	23.608209568848856	10.127757448162285	33.335460259725906	33.49881682068032	0.0	9.066421565314577e-09	0.0019975694618710772	4.240662066588118e-05	1.4593576326590374e-06	1.8350628055076892e-06	9.949426114687841e-07	2.7660712268488875e-05	4.2945756484196095e-07	3.4570434188764474e-05	3.482644612936176e-05	3.344485264282089e-05	1.1112606908372631e-05	1.907175922666832e-07	1.2203405967187487e-05	7.458273513487985e-05	8.51274085121718e-06	5.657515355701737e-07	9.366194173728286e-06	3.814697265625e-06	1.2943054428336367e-08	4.722680327859002e-09	3.6246881477276733e-09	1.8410919631536633e-10	0.0019975714773274706	4.2269913780378924e-05	5.09533135645117e-05	3.40473215290019e-05	7.8335535587625e-05	2.554560200899078	0.5210267792326354	9.001856303641102	3.515028254041241	1.2856562180521627	0.4394612289670328	0.8554844548345353	2.1217264590785123
4181.0	8.26e-08	0.058800620000000005	0.0009440568	2.93732e-05	0.001161172	0.0012067940000000002	0.0008869524	2.4143999999999998e-05	0.0048276000000000005	0.004865924	0.001099692	0.00023944220000000002	4.309999999999999e-06	0.000249828	0.0010848939999999999	0.000243896	1.9826799999999998e-05	0.0002712284	380.091	2.6302128677349915e-07	5.975316909830185e-08	6.487165749820617e-08	3.711265247548434e-09	0.0588007026	0.0021508508	0.005752876400000001	0.00134952	0.0013561224	48.7269984051707	12.084458648308011	235.45264766269628	217.0372926853106	27.345401961416893	10.220927278147022	43.58840555880529	43.36429924464408	0.0	7.765307463326758e-09	0.0014742308984684413	5.759250619394876e-05	1.5641355439977177e-07	2.5755426612741153e-06	3.2655596763689933e-06	8.298093473801508e-06	5.082223922654231e-07	6.592297930154673e-05	6.623636297382257e-05	2.6371865121755418e-05	9.148090986648025e-06	1.3033034949698123e-07	9.30964924151229e-06	2.357254822881565e-05	1.174657120184441e-05	8.387295153981983e-07	1.3519223805381312e-05	5.3947966093944364e-06	6.307549658395881e-09	2.2266561209069207e-09	3.233490505951128e-09	1.7786726346048409e-10	0.0014742276800346235	5.666180628695832e-05	6.289039880052203e-05	2.0165826638149534e-05	1.5152960215748226e-05	1.3303815526116174	0.2678417947814378	3.4015624490261525	6.7145629143133085	0.6476095747326144	0.21849033843210158	1.6213514007001422	1.2077191449183895
6765.0	1.0980000000000002e-07	0.0914552	0.001218342	3.53012e-05	0.0022741859999999997	0.0023303240000000004	0.0011787720000000002	3.04252e-05	0.008490016	0.008535584	0.001363076	0.00026193759999999994	4.568e-06	0.000273088	0.00146685	0.0003150076	2.3939999999999998e-05	0.0003472728	615.0	2.0148943089430896e-07	4.0367775314116774e-08	5.1333747228381375e-08	2.8635624538063563e-09	0.09145530980000001	0.0035486660000000002	0.009714356	0.001636164	0.0018141228000000003	42.860788904767084	10.898934782709627	335.7167814406716	284.12808303992813	27.475032291872445	9.571082664244274	55.95636818851907	52.31896027726559	0.0	3.598193991435143e-08	0.002801998888294115	0.00024112188353610705	1.288082319574336e-05	0.0009012402904220393	0.0009210880453735122	0.0001630316514361533	1.4066500531404388e-05	0.001266958087558543	0.001282473841479811	3.5101764628000525e-05	1.174396573990243e-05	1.7959398653630107e-07	1.2222281804147443e-05	0.00030233137076724273	0.00011305874533754567	8.637701806615017e-06	0.00012435846953947287	0.0	5.188730913230124e-09	1.8066935408939944e-09	1.8382626687283513e-08	1.2619419567465669e-09	0.002802007926299229	0.0011615334963874255	0.0014391440840061827	4.076544103158741e-05	0.0004264351773496169	11.507483353401735	1.5725635235436475	24.050194090306526	73.81217317173635	6.558549247277947	1.3546601755621082	3.0983792967571206	10.342143068417942
10946.0	8.94e-08	0.14184639999999998	0.001336498	3.36168e-05	0.003016174	0.003069154	0.001317618	2.52468e-05	0.01320972	0.01325144	0.0018180679999999997	0.0002903714	5.432399999999999e-06	0.00030336720000000004	0.001796368	0.000289451	2.15056e-05	0.0003179767999999999	912.1669999999998	1.660942810158962e-07	2.7714891284487485e-08	2.9049588890919054e-08	1.4684085510688837e-09	0.1418464894	0.004405652000000001	0.014569058000000001	0.0021214351999999997	0.0021143448	46.219282634890845	10.709457968320988	467.7240686595618	446.0893464314643	32.201728096505505	9.739870369084121	66.86799949341055	67.09640264017091	0.0	1.2116104984688766e-08	0.0009189435782480147	4.640670770481366e-05	2.634496156760407e-07	1.918045958787581e-05	1.9681321855975567e-05	1.7712091067973006e-05	6.49577324111552e-07	0.00036601326068869366	0.00036572905681669086	2.397891407051977e-05	5.161794484477935e-06	2.0671066735901427e-07	6.5666367114353595e-06	2.637204713328531e-05	2.1295774229221576e-07	8.271819630504114e-08	2.0002174893488652e-07	1.0789593218788873e-05	2.19065540567167e-09	5.999119962942986e-10	1.8273501637190015e-11	2.0935679834337493e-11	0.0009189319848308818	5.1535221644935106e-05	0.0003605890235018778	1.788869443814035e-05	2.645175396262196e-05	0.5389441161791383	0.2390717858015627	9.099095826475978	2.6621474124512354	0.5713592745817015	0.1903804906619113	0.7942677654773089	0.9736847960073511
17711.0	8.5e-08	0.22418679999999996	0.0017887399999999998	3.53038e-05	0.004900014	0.004959056	0.0016968600000000001	2.4735399999999997e-05	0.02085168	0.02089492	0.00241638	0.000286717	4.9104e-06	0.0002979188	0.0024110299999999998	0.0002920444	2.06614e-05	0.00031997140000000003	1475.92	1.3643385466659141e-07	1.682111682005533e-08	1.8066252611371466e-08	8.893343120094856e-10	0.224186885	0.006747796	0.02259178	0.0027142988000000002	0.0027310014	45.21153213535921	10.737748155766209	753.6666459340443	701.6828208509403	33.22840341910686	9.929803204767392	82.65120912707636	82.12842567983466	0.0	1.0583005244258449e-08	0.0011519052478434469	3.958582574610189e-05	3.0480083169177364e-06	4.7722887381160985e-05	4.7882737808136946e-05	3.3566361137301775e-05	6.268014039648013e-08	0.0006694127740042026	0.0006698008263654921	7.145182607884071e-05	1.3162999772089384e-05	2.3163505779568847e-07	1.3642182072527916e-05	6.229602796327136e-05	1.3002167715422036e-05	8.118998090898246e-07	1.4203808707525655e-05	0.0	4.034319128159853e-09	7.702660534429569e-10	8.019766646448941e-10	3.316894047019144e-11	0.0011519060389662435	7.967257075050593e-05	0.0006568793561985997	8.082270870058973e-05	6.904473525765928e-05	0.559196212851719	0.33520446891649613	31.720677124394403	29.300917262960304	0.5147307292839026	0.2799987563527147	2.401384747135113	1.9562022883823544
28657.0	1.0419999999999999e-07	0.35726979999999997	0.0023987300000000004	3.0630200000000004e-05	0.007934691999999998	0.007993518	0.002271658	2.55782e-05	0.03338296	0.03343652	0.0034283800000000004	0.00029706040000000006	5.143400000000001e-06	0.0003087356	0.003420952	0.000295549	2.2541e-05	0.00032495260000000003	2204.38	1.1963499319537982e-07	1.0773479429109816e-08	1.1339379558223122e-08	6.070977422619256e-10	0.3572699042	0.010392248000000001	0.035708178	0.0037371156000000003	0.0037459046	44.6961506385104	10.69074063824974	1157.405841396235	1099.4931189443664	34.37866476489584	10.010173284446358	95.62082328673691	95.40654125144417	0.0	2.99866637023861e-08	0.0030406339306168866	3.055082568441084e-05	2.8517398198219817e-07	7.332566481135372e-05	7.364867154271207e-05	3.131817635178e-05	1.9186321169000112e-06	0.0008951596326912977	0.0008976368319093344	6.332929140608077e-05	5.0395049657659294e-06	5.1964410898211214e-08	5.240573088889474e-06	8.195398599213717e-05	2.1876657651527836e-06	3.790824448586449e-07	2.6776359535919095e-06	3.0517578125e-05	2.209906529158879e-09	1.8287235540665634e-10	9.343741332328908e-11	1.4225649766096775e-11	0.0030406452996887315	6.468965620532435e-05	0.0009149036822364252	6.833848623797128e-05	8.089998464954438e-05	0.33441828344901303	0.280971251753459	17.387998706660802	10.92250456318505	0.23256211304990765	0.2536258581391299	1.5835863598351618	1.9240239946562423
46368.0	9.26e-08	0.5718038	0.00350858	3.2859400000000006e-05	0.012717299999999997	0.012787719999999999	0.003319556	2.7688399999999997e-05	0.05313931999999999	0.05321304	0.005106202000000001	0.0003107546	5.2974e-06	0.0003226668	0.004997908	0.00030831759999999994	2.30366e-05	0.000338586	3566.7699999999995	1.1012340407177365e-07	6.958825051759835e-09	7.302148033126294e-09	3.8257418909592825e-10	0.5718038926	0.016296299999999996	0.056532596000000004	0.0054288688	0.005336494	44.71499967341132	10.747932369784056	1772.1178245223625	1689.6052533808684	35.08796899964219	10.116884671473633	105.33193875390043	107.1548893617559	0.0	2.8448198536990054e-08	0.0017978255477124688	3.669242564887482e-05	1.7635011482842785e-06	1.4527904186203984e-05	1.4058164887785939e-05	0.00010598312143921924	1.3603342603934564e-06	0.0008268316618279723	0.000829585072792347	3.9005928651958544e-05	3.462835543220314e-07	3.699729719851562e-08	3.02026820074523e-07	3.941586254296594e-05	6.77578650785542e-06	6.050969343831857e-07	8.416130702407644e-06	6.103515625e-05	8.41225169339112e-10	6.513690905693749e-12	1.8150730465855335e-10	1.290886893780835e-11	0.0017978227735662275	4.0576416797646505e-05	0.0008924385028840413	3.912770158347501e-05	4.1573489942509336e-05	0.09703405377035791	0.19196259294634088	5.033084031382855	40.88293509641048	0.0738711608849026	0.18325709021049574	0.9784523952611782	0.8931756071186797
75025.0	7.86e-08	0.9188238	0.0053895639999999995	3.22456e-05	0.020583979999999998	0.0206618	0.004933942	2.5068599999999996e-05	0.08565642	0.08573789999999999	0.007777246	0.0003271484	5.4901999999999995e-06	0.0003394646	0.007748736000000001	0.00033127160000000005	2.50538e-05	0.0003634152	5358.93	1.0366205931356214e-07	4.524686437854048e-09	4.843921359546818e-09	2.6076107964011997e-10	0.9188238785999999	0.026051364	0.090671842	0.008116710600000002	0.0081121512	44.46967246985222	10.716669310620393	2706.685847249547	2532.8895215295984	35.269684122299694	10.133518411714457	113.20456859054566	113.3581289339239	0.0	1.1865917579353104e-08	0.002758472983368497	5.674162475651348e-05	6.366716579211336e-07	3.1939113952410645e-05	3.2152293851940366e-05	1.7701773074972065e-05	9.752076702006166e-08	0.0001293239807590619	0.0001299144526277218	5.394839321053427e-05	2.4308702143385306e-07	8.239356771010385e-08	1.590748252437115e-07	0.00024203965796950225	1.5283890188690837e-05	1.1935902563274641e-06	1.701327582213384e-05	0.0	7.190722187368544e-10	2.1202909069756446e-12	2.2676808826569345e-10	1.548662658391534e-11	0.002758474365596273	7.111979668295127e-05	0.00012508360910935687	5.383049963331092e-05	0.0002556815575988485	0.10628932644000849	0.03253833404197758	8.304620692737108	122.55860531728241	0.015777541890068067	0.031332652060327586	0.6463251179430932	3.69839686793363
121393.0	9.560000000000001e-08	1.480326	0.00892077	3.6073e-05	0.03324954000000001	0.033344820000000004	0.007656318	2.7181999999999998e-05	0.1394788	0.1395766	0.0123439	0.00033878420000000003	5.612199999999999e-06	0.000351716	0.012386379999999999	0.000342454	2.6849799999999998e-05	0.0003766164	8670.93	1.0168543490975592e-07	2.89733345415304e-09	3.102455660540559e-09	1.7494913215753793e-10	1.4803260956000002	0.04226559	0.147232918	0.012695615999999998	0.0127629964	44.39446516474384	10.605839711485753	4209.134852908666	3937.477614745091	35.06587633371217	10.054324306273857	116.62377329155125	116.08122061961421	0.0	2.33087966227345e-08	0.0033040777835870306	0.001650976909590195	6.614775128453016e-06	3.268161561701962e-05	2.742839769161654e-05	8.284403732319199e-05	1.5938004893969637e-07	0.00014981221579914655	0.0001499876661362048	0.00019148073010099255	3.2875250113102598e-06	5.249476164346556e-08	3.524171675725591e-06	0.0003834528484703389	1.5698731015593427e-05	1.2667559749218646e-06	1.7510433298464762e-05	0.0001220703125	1.5773622045840173e-09	2.903109467375892e-11	1.442458238816459e-10	1.0585459626081034e-11	0.0033040686252564498	0.0016351607713005277	0.00016349098604472045	0.00019083883707474397	0.00039971427700834293	0.08154820768108159	0.025084221579794844	33.64167494830779	185.23403432434438	1.342225431991359	0.024901088416794552	1.8762843407557837	3.814919670758928
