N N_std T T_std subseq_length subseq_length_std simple_pre_time simple_pre_time_std simple_running_time simple_running_time_std one_pre_time one_pre_time_std one_running_time one_running_time_std many_pre_time many_pre_time_std many_running_time many_running_time_std simple_total_time simple_total_time_std one_total_time one_total_time_std many_total_time many_total_time_std one_total_ratio one_total_ratio_std many_total_ratio many_total_ratio_std one_running_ratio one_running_ratio_std many_running_ratio many_running_ratio_std
16.0 0.0 1597.0 0.0 200.0 0.0 1.9599999999999998e-07 5.2445209504777454e-08 0.002740214 0.00041436237718934154 0.0009370938 3.153572703617469e-05 0.0005493221999999999 0.0001176034426502899 0.0009614214 8.105994181345184e-05 0.0005482859999999999 0.00011975811142256753 0.00274041 0.00041441106547183146 0.0014864160000000002 0.00014316274204030787 0.0005502088428000001 0.00011991986777258632 1.844841964618837 0.2371153320516785 5.071703923137433 0.8369119077354066 5.075686020278658 0.8525677958164822 5.089622833277486 0.8408557753732164
16.0 0.0 2584.0 0.0 200.0 0.0 1.6440000000000002e-07 2.362837277511938e-08 0.0034755679999999996 0.0002376702050531446 0.0010050686 2.9557554936090727e-05 0.0004603656 4.005171011080533e-05 0.0010025354 3.318295211098253e-05 0.00046887839999999997 4.2204058019342326e-05 0.0034757323999999997 0.00023769137972442692 0.0014654342000000001 6.853911966679809e-05 0.0004708834708 4.226988608163525e-05 2.369948172986001 0.05518307007775543 7.393050143008516 0.1716501850793241 7.560867265400445 0.18774501859263712 7.424480450157486 0.17415096851459766
16.0 0.0 4181.0 0.0 200.0 0.0 1.73e-07 3.39632153954835e-08 0.0053639659999999995 0.0004463702193583258 0.0012716580000000002 0.00010769844413917804 0.00047430400000000005 7.47148543196061e-05 0.00162406 0.0009012453192666245 0.0004902604 7.794898805821697e-05 0.0053641389999999995 0.00044638929952285633 0.0017459619999999998 0.0001803864478169049 0.00049350852 7.849939583921703e-05 3.0838997457052892 0.24026879958260364 11.02246486307953 1.4369375807675082 11.463591325568386 1.4678204953821943 11.094144185185996 1.4392565323749908
16.0 0.0 6765.0 0.0 200.0 0.0 1.432e-07 2.705919437086026e-08 0.008174888 0.0009062480728641632 0.00157202 0.00012900326546254427 0.00047281060000000004 6.123327444535418e-05 0.001543928 0.0001449035919844657 0.0004934658 6.536825246784583e-05 0.008175031199999998 0.0009062535331231664 0.0020448306 0.0001896448689242608 0.000496553656 6.565488518352544e-05 3.993333673252735 0.09746064089325483 16.50357662559091 0.5431524330349559 17.325799672792456 0.514942850216081 16.607054675550646 0.5494276997569575
16.0 0.0 10946.0 0.0 200.0 0.0 1.426e-07 1.2759310326189149e-08 0.0119802 0.0007147455491292121 0.0019399140000000003 0.00016134075439887892 0.000460422 5.063654422450215e-05 0.002029828 0.00013062773028725636 0.00048100420000000006 4.03592751198523e-05 0.0119803426 0.0007147562149172461 0.0024003360000000003 0.00020662897822183694 0.00048506385599999993 4.061859259043474e-05 5.012509342171112 0.40460368422804877 24.826055933496 2.3679889489795074 26.22143293548719 2.629655732990503 25.0358432806015 2.391359630848995
16.0 0.0 17711.0 0.0 200.0 0.0 1.596e-07 2.3943683927081833e-08 0.020770939999999998 0.0023461821493652208 0.00293944 0.00016977453681279282 0.00046323800000000004 5.046775234246111e-05 0.0028200720000000003 0.0002206183423244685 0.000442179 4.572271833016953e-05 0.020771099600000002 0.002346194122555363 0.003402678 0.00021931515944298525 0.00044781914399999993 4.6137773367620705e-05 6.139069119357229 0.9654179329811584 47.0409629012864 9.379773998893121 45.55636978103598 9.737518395974279 47.64537906081544 9.521042947597692
16.0 0.0 28657.0 0.0 200.0 0.0 1.8779999999999997e-07 6.229927768441623e-08 0.0332362 0.002487865444512613 0.00379804 0.000231775169399142 0.00038994679999999996 2.1696508244536087e-06 0.0035438899999999996 3.392267678120744e-05 0.000388475 6.988839567481747e-06 0.0332363878 0.002487917747481036 0.0041879868 0.00023344931470170864 0.00039556278 7.037746256576292e-06 7.9376269601772025 0.420749462702617 83.9818045411815 5.25333649748978 85.22552480213828 6.209144140534159 85.51317778383557 5.335370198104446
16.0 0.0 46368.0 0.0 200.0 0.0 1.4339999999999997e-07 1.4293355099486155e-08 0.04767242000000001 0.0016077235262940803 0.005403814 4.532129720122286e-05 0.0003907118 2.6839149017831696e-06 0.005227735999999999 2.4419114029907513e-05 0.00038931660000000005 7.476969974328133e-07 0.047672563400000006 0.0016077294710192408 0.0057945258 4.740783839411713e-05 0.00039977207200000004 7.727986571650242e-07 8.228148371940293 0.30369632733465524 119.24386515239948 3.8041843539567735 122.0342352358191 4.71729912267427 122.44592472598916 3.9071719743207587
16.0 0.0 75025.0 0.0 200.0 0.0 1.4820000000000002e-07 1.1211601134538874e-08 0.07549786 0.004084434186395819 0.008382718 0.00019279948799203102 0.0004102542 1.2949705120196604e-05 0.007961392000000001 5.355787075661917e-05 0.0004083126 5.302235971736495e-06 0.0754980082 0.004084431057582803 0.008792972199999999 0.00018837947564347854 0.000424235384 5.302416708074292e-06 8.59452533852026 0.5950924835969729 178.0014398738927 10.184769030184848 184.00825677760105 7.644145325872346 184.94349320150897 10.580732530563768
16.0 0.0 121393.0 0.0 200.0 0.0 1.788e-07 6.557591021099131e-08 0.11295739999999999 0.00292961862705756 0.01287868 0.0001237634719937626 0.000409475 9.394918839432516e-07 0.013268740000000001 6.97414009032022e-05 0.0004469651999999999 2.2942852263987185e-06 0.11295757879999999 0.002929680915988149 0.013288155 0.00012305635272115027 0.00047350268 2.244183506750496e-06 8.499804296522237 0.15622957755658134 238.5722163827471 6.775077959213855 275.8684374566987 7.573116973618532 252.7389888951242 7.272064251979382
