N N_std T T_std one_T' one_T'_std many_T' many_T'_std simple_pre_time simple_pre_time_std simple_running_time simple_running_time_std simple_path_pre_time simple_path_pre_time_std simple_path_running_time simple_path_running_time_std uncompressed_pre_time uncompressed_pre_time_std uncompressed_running_time uncompressed_running_time_std uncompressed_path_pre_time uncompressed_path_pre_time_std uncompressed_path_running_time uncompressed_path_running_time_std uncompressed_path_memory_running_time uncompressed_path_memory_running_time_std one_pre_time one_pre_time_std one_running_time one_running_time_std one_path_pre_time one_path_pre_time_std one_path_running_time one_path_running_time_std one_path_memory_running_time one_path_memory_running_time_std many_pre_time many_pre_time_std many_running_time many_running_time_std many_path_pre_time many_path_pre_time_std many_path_running_time many_path_running_time_std many_path_memory_running_time many_path_memory_running_time_std many_pre_time/T many_pre_time/T_std many_running_time/T many_running_time/T_std many_path_running_time/T many_path_running_time/T_std many_path_backtrack_time/T many_path_backtrack_time/T_std many_path_memory_running_time/T many_path_memory_running_time/T_std many_path_memory_backtrack_time/T many_path_memory_backtrack_time/T_std many_running_time/T' many_running_time/T'_std many_path_running_time/T' many_path_running_time/T'_std many_path_backtrack_time/T' many_path_backtrack_time/T'_std many_path_memory_running_time/T' many_path_memory_running_time/T'_std simple_total_time simple_total_time_std simple_path_total_time simple_path_total_time_std uncompressed_total_time uncompressed_total_time_std uncompressed_path_total_time uncompressed_path_total_time_std uncompressed_path_memory_total_time uncompressed_path_memory_total_time_std one_total_time one_total_time_std one_path_total_time one_path_total_time_std one_path_memory_total_time one_path_memory_total_time_std many_total_time many_total_time_std many_path_total_time many_path_total_time_std many_path_memory_total_time many_path_memory_total_time_std uncompressed_path_memory_pre_fraction uncompressed_path_memory_pre_fraction_std uncompressed_path_memory_running_fraction uncompressed_path_memory_running_fraction_std one_path_memory_pre_fraction one_path_memory_pre_fraction_std one_path_memory_running_fraction one_path_memory_running_fraction_std many_path_memory_pre_fraction many_path_memory_pre_fraction_std many_path_memory_running_fraction many_path_memory_running_fraction_std uncompressed_pre_fraction uncompressed_pre_fraction_std uncompressed_running_fraction uncompressed_running_fraction_std one_pre_fraction one_pre_fraction_std one_running_fraction one_running_fraction_std many_pre_fraction many_pre_fraction_std many_running_fraction many_running_fraction_std uncompressed_running_ratio uncompressed_running_ratio_std uncompressed_path_running_ratio uncompressed_path_running_ratio_std uncompressed_path_memory_running_ratio uncompressed_path_memory_running_ratio_std one_running_ratio one_running_ratio_std one_path_running_ratio one_path_running_ratio_std one_path_memory_running_ratio one_path_memory_running_ratio_std many_running_ratio many_running_ratio_std many_path_running_ratio many_path_running_ratio_std many_path_memory_running_ratio many_path_memory_running_ratio_std uncompressed_total_ratio uncompressed_total_ratio_std uncompressed_path_total_ratio uncompressed_path_total_ratio_std uncompressed_path_memory_total_ratio uncompressed_path_memory_total_ratio_std one_total_ratio one_total_ratio_std one_path_total_ratio one_path_total_ratio_std one_path_memory_total_ratio one_path_memory_total_ratio_std many_total_ratio many_total_ratio_std many_path_total_ratio many_path_total_ratio_std many_path_memory_total_ratio many_path_memory_total_ratio_std many_compression_ratio many_compression_ratio_std one_compression_ratio one_compression_ratio_std
16.0 0.0 16777216.0 0.0 0.0 0.0 0.0 0.0 1.135e-07 7.071067811853679e-10 8.183785 0.0423769093962294 0.0 0.0 0.0 0.0 0.9618955 0.006578214385371041 4.439985 2.121322524774549e-05 0.0 0.0 0.0 0.0 0.0 0.0 1.484175 0.002326381310136647 4.196885 0.0004879036782688174 0.0 0.0 0.0 0.0 0.0 0.0 82.3828 1.2989551570382125 1.1822949999999999 0.01702006022317473 0.0 0.0 0.0 0.0 0.0 0.0 4.910397529602051e-06 7.74237607144244e-08 7.047027349472045e-08 1.0144746436580854e-09 0.0 0.0 -7.047027349472045e-08 1.0144746436580854e-09 0.0 0.0 -7.047027349472045e-08 1.0144746436580854e-09 inf NaN NaN NaN -inf NaN NaN NaN 8.1837851135 0.042376910103470514 0.0 0.0 5.401880500000001 0.006557001181176374 0.0 0.0 0.0 0.0 5.68106 0.0028142849875168697 0.0 0.0 0.0 0.0 673.5302999999999 7.211074954556294 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.17806617828487709 0.0010016204993563782 0.8219338217151229 0.0010016204994117996 0.26124959178176665 0.0002800798627988719 0.7387504082182335 0.00028007986250157556 0.12233224824507627 0.003238313359461695 0.8776677517549238 0.003238313359429018 1.8432010696718244 0.009553187588656333 inf NaN inf NaN 1.9499658894785155 0.009870538236119265 inf NaN inf NaN 6.922407715205278 0.06381054373525319 inf NaN inf NaN 1.5149845360616414 0.006005900113847655 NaN NaN NaN NaN 1.440536734573024 0.006745718086927746 NaN NaN NaN NaN 6.075470781126579 0.03358753145175936 NaN NaN NaN NaN inf NaN inf NaN
16.0 0.0 33554432.0 0.0 0.0 0.0 0.0 0.0 1.835e-07 2.1213203435590787e-09 16.29915 0.018738329703194515 0.0 0.0 0.0 0.0 1.9072049999999998 0.010033845225032815 8.889244999999999 0.0033446150786106805 0.0 0.0 0.0 0.0 0.0 0.0 2.957365 0.004263853890830158 8.530215 0.033241089783915066 0.0 0.0 0.0 0.0 0.0 0.0 169.1425 10.99763176779424 2.390835 0.02177181779274846 0.0 0.0 0.0 0.0 0.0 0.0 5.040839314460755e-06 3.277549674449635e-07 7.125243544578552e-08 6.488507328256506e-10 0.0 0.0 -7.125243544578552e-08 6.488507328256506e-10 0.0 0.0 -7.125243544578552e-08 6.488507328256506e-10 inf NaN NaN NaN -inf NaN NaN NaN 16.299150183500004 0.01873832757668487 0.0 0.0 10.79645 0.013378460300633874 0.0 0.0 0.0 0.0 11.48758 0.028977235892816356 0.0 0.0 0.0 0.0 1364.56 0.11172287373168004 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.1766506812439959 0.0007104678944512362 0.823349318756004 0.0007104678944072862 0.25744149651576465 0.0010205628046555696 0.7425585034842355 0.0010205628045059899 0.12395354572411353 0.008049322361598065 0.8760464542758863 0.008049322361603236 1.8335806503842746 0.001418085362686854 inf NaN inf NaN 1.9107651150744656 0.005249291494193206 inf NaN inf NaN 6.817593232595092 0.05424592995501405 inf NaN inf NaN 1.509676892622485 0.00013512077836287081 NaN NaN NaN NaN 1.4188522217178101 0.001947850456543644 NaN NaN NaN NaN 5.972310123859463 0.00735505029209746 NaN NaN NaN NaN inf NaN inf NaN
16.0 0.0 67108864.0 0.0 0.0 0.0 0.0 0.0 1.185e-07 1.6263455967290527e-08 32.703450000000004 0.01675843071133299 0.0 0.0 0.0 0.0 3.843205 0.09270877008135305 17.84045 0.01661700935871449 0.0 0.0 0.0 0.0 0.0 0.0 5.9526900000000005 0.0741896434820675 16.93045 0.001767766930637594 0.0 0.0 0.0 0.0 0.0 0.0 320.31100000000004 6.3979021561722975 4.74689 0.01878075610836605 0.0 0.0 0.0 0.0 0.0 0.0 4.773005843162537e-06 9.533617133158889e-08 7.07341730594635e-08 2.7985507411310153e-10 0.0 0.0 -7.07341730594635e-08 2.7985507411310153e-10 0.0 0.0 -7.07341730594635e-08 2.7985507411310153e-10 inf NaN NaN NaN -inf NaN NaN NaN 32.7034501185 0.01675841443006252 0.0 0.0 21.683655 0.10932577943927527 0.0 0.0 0.0 0.0 22.88314 0.07242187652912466 0.0 0.0 0.0 0.0 2693.7559999999994 15.788280210386894 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.17723119710946766 0.0033819405130930463 0.8227688028905322 0.0033819405131135637 0.26013048959932894 0.0024188334853977216 0.7398695104006711 0.0024188334853632973 0.11890377309106098 0.0016781832016515342 0.8810962269089391 0.0016781832015305923 1.8331080208476473 0.0026467495971066123 inf NaN inf NaN 1.931634971507928 0.0007881509495241887 inf NaN inf NaN 6.889494555279425 0.02372742706065083 inf NaN inf NaN 1.5082285729198213 0.008377124555687631 NaN NaN NaN NaN 1.4291587790227254 0.005255431513617201 NaN NaN NaN NaN 6.070327589455671 0.03246798363563685 NaN NaN NaN NaN inf NaN inf NaN
16.0 0.0 134217728.0 0.0 0.0 0.0 0.0 0.0 1.2099999999999998e-07 2.2627416997969565e-08 64.51599999999999 0.0028284272819531077 0.0 0.0 0.0 0.0 7.75656 0.29306747653055765 35.5928 0.0770746391534441 0.0 0.0 0.0 0.0 0.0 0.0 11.84735 0.04504270196140439 33.8577 0.015132085131572135 0.0 0.0 0.0 0.0 0.0 0.0 670.9765 33.91071990536388 9.489194999999999 0.10200015318632166 0.0 0.0 0.0 0.0 0.0 0.0 4.999164491891861e-06 2.5265455175462273e-07 7.07000121474266e-08 7.599603622132664e-10 0.0 0.0 -7.07000121474266e-08 7.599603622132664e-10 0.0 0.0 -7.07000121474266e-08 7.599603622132664e-10 inf NaN NaN NaN -inf NaN NaN NaN 64.51600012099999 0.0028284047730193066 0.0 0.0 43.349360000000004 0.37014211567903627 0.0 0.0 0.0 0.0 45.70505 0.060174787080977565 0.0 0.0 0.0 0.0 5415.574 17.08935668752606 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.17890902032937805 0.005232965682345493 0.821090979670622 0.005232965682365382 0.25921272631261455 0.0006442314656241876 0.7407872736873854 0.0006442314657534373 0.12390807424010489 0.006652707392150973 0.8760919257598951 0.006652707392144193 1.8126179508811178 0.0038456779842639425 inf NaN inf NaN 1.9055046802180158 0.0007680920992427395 inf NaN inf NaN 6.799281940433421 0.07278798384441271 inf NaN inf NaN 1.4883343140015963 0.012643019581522405 NaN NaN NaN NaN 1.4115738671195448 0.0017965794239350103 NaN NaN NaN NaN 5.956553901574538 0.018535333836220056 NaN NaN NaN NaN inf NaN inf NaN
