2 10000 200 3.68e-07 0.0049501 0.00193574 0.00858479 0.0113152 0.00187248
2 10000 200 3.42e-07 0.00471841 0.00135291 0.0058082 0.00869676 0.00253349
3 10000 200 3.4e-07 0.00249828 0.00144908 0.0075682 0.0135304 0.00187824
3 10000 200 3.23e-07 0.00200873 0.00125833 0.00578878 0.0141565 0.00243121
4 10000 200 2.7e-07 0.00365874 0.00172097 0.00905251 0.0116879 0.00203324
4 10000 200 2.07e-07 0.00239637 0.00130284 0.00624709 0.0118123 0.00233682
6 10000 200 3.88e-07 0.00311478 0.00140915 0.00784618 0.0248433 0.00186264
6 10000 200 1.95e-07 0.00369008 0.0015059 0.00763662 0.0168773 0.00206573
8 10000 200 3.55e-07 0.00443642 0.00165815 0.0101525 0.024018 0.00212168
8 10000 200 1.52e-07 0.00486821 0.00142894 0.0081544 0.0228077 0.00232786
12 10000 200 3.65e-07 0.0103462 0.00148475 0.00949035 0.0387826 0.00301212
12 10000 200 1.66e-07 0.00651258 0.00160581 0.00876637 0.0355759 0.00298095
16 10000 200 3.3e-07 0.0104175 0.0018823 0.0157939 0.0344124 0.00484739
16 10000 200 1.54e-07 0.010301 0.00173558 0.0144105 0.0345326 0.00488459
24 10000 200 3.02e-07 0.0251845 0.00239821 0.00744632 0.0586942 0.0084459
24 10000 200 1.61e-07 0.0212136 0.0031036 0.00884341 0.055983 0.00842345
32 10000 200 5.64e-07 0.0351367 0.00384884 0.00846945 0.0542321 0.0149263
32 10000 200 3.04e-07 0.0342587 0.0032416 0.00912812 0.0462275 0.0145042
48 10000 200 6.03e-07 0.0670003 0.00546299 0.0140011 0.176644 0.059832
48 10000 200 4.57e-07 0.0657993 0.00548918 0.0140642 0.177337 0.0598877
64 10000 200 5.88e-07 0.107641 0.0072029 0.0236234 0.296191 0.110505
64 10000 200 3.03e-07 0.116027 0.00706592 0.0237768 0.372966 0.114454
96 10000 200 7e-07 0.251459 0.0121772 0.0702713 2.22848 0.531044
96 10000 200 4.03e-07 0.244935 0.0123203 0.0718392 2.15218 0.52713
128 10000 200 6.45e-07 0.48343 0.0170964 0.172073 6.08975 1.44787
128 10000 200 6.35e-07 0.486967 0.0180637 0.170748 6.05286 1.43902
192 10000 200 3.26e-07 1.16764 0.0308709 0.642014 16.3829 5.6727
192 10000 200 3.84e-07 1.16767 0.0306996 0.644195 16.8819 5.63199
256 10000 200 4.45e-07 2.81212 0.0475134 1.67314 15.9064 35.7399
256 10000 200 4.07e-07 2.7987 0.0695412 2.03274 16.2483 36.1613
