1024 1.48e-07 0.027568 0.000794286 0.000110168 0.000596098 0.00073254 0.000844998 9.2817e-05 0.00244471 0.00255696 0.000968452 0.00023949 0.000378571 0.000629567 0.00120871 0.000238474 0.00166943 0.00192407 1.52155
1024 9.7e-08 0.0179131 0.000775244 6.5156e-05 0.000357514 0.000438877 0.000711246 5.5889e-05 0.00145846 0.00152591 0.000831319 0.000144071 0.000238052 0.000390551 0.000813729 0.000143078 0.0010047 0.00115816 1.52155
1024 8e-08 0.0152659 0.000722499 7.6225e-05 0.000464825 0.000562954 0.00161144 6.9921e-05 0.00183691 0.0019216 0.000858626 0.000121486 0.000181805 0.000309701 0.0011075 0.000179049 0.00125292 0.0014444 1.52155
1024 8e-08 0.0160144 0.000714014 6.5131e-05 0.000357499 0.000439 0.000712857 5.6111e-05 0.00130816 0.00137692 0.000798024 0.000125445 0.000197558 0.000328845 0.000800475 0.000124648 0.000886081 0.00102087 1.52155
1024 8.3e-08 0.0219163 0.00103139 0.000101298 0.000598192 0.000724591 0.000746869 9.2756e-05 0.00243708 0.00254894 0.000935712 0.000239426 0.000378519 0.00062902 0.00092612 0.000114974 0.000808757 0.000932726 1.52155
1024 1.5e-07 0.0223887 0.000744901 5.7436e-05 0.00031109 0.000383591 0.00072668 4.8878e-05 0.00128086 0.00134129 0.000836371 0.000125528 0.000197557 0.000329192 0.00141163 0.000124737 0.000874062 0.00100809 1.52155
1024 8.9e-08 0.0151813 0.000776276 5.3313e-05 0.000310914 0.000378337 0.000701431 4.8773e-05 0.0012714 0.00133088 0.000803823 0.000125486 0.000197524 0.000328736 0.00079991 0.000124737 0.000876267 0.00101015 1.52155
1024 9.1e-08 0.0168267 0.001077 6.8055e-05 0.00039702 0.000482357 0.000715536 6.2105e-05 0.00161829 0.00169332 0.00149506 0.000160184 0.000252293 0.000419734 0.000844691 0.000158848 0.00111934 0.00128938 1.52155
1024 9e-08 0.0159032 0.000710399 6.0908e-05 0.000357389 0.000433815 0.00100712 5.61e-05 0.00145318 0.00152078 0.000801367 0.000125163 0.000198295 0.000329298 0.00129622 0.000124792 0.00087648 0.00101051 1.52155
1024 8.2e-08 0.0139811 0.000703296 5.3348e-05 0.000310884 0.000377953 0.000736443 9.2576e-05 0.00145415 0.00156039 0.000793284 0.000144107 0.00022704 0.000377901 0.000789112 0.000143128 0.00101139 0.00116508 1.52155
1024 9.2e-08 0.0157634 0.00160708 4.9132e-05 0.000286874 0.000349095 0.000697112 4.5044e-05 0.00116829 0.00122337 0.00167424 0.000115444 0.00018171 0.000302979 0.000808507 0.000114758 0.000806516 0.000930143 1.52155
1024 6.6e-08 0.0138084 0.00076059 4.9098e-05 0.000286142 0.000348274 0.000755745 4.5186e-05 0.00119547 0.00125219 0.000843335 0.000115532 0.00018169 0.000302617 0.000825872 0.000114775 0.00080403 0.000927643 1.52155
1024 7.4e-08 0.0175877 0.000781798 6.8091e-05 0.000396806 0.000481724 0.000714341 6.1616e-05 0.00141324 0.00148767 0.000803981 0.000125405 0.00019753 0.000329161 0.000793521 0.000124644 0.000872975 0.00100684 1.52155
1024 8.8e-08 0.0158467 0.000598048 5.3903e-05 0.000311041 0.000378629 0.000721189 4.9021e-05 0.00127264 0.00133222 0.00079917 0.000125984 0.000197511 0.000329375 0.00083795 0.000124805 0.000875747 0.00101011 1.52155
1024 8e-08 0.0153428 0.000738238 4.9013e-05 0.000286159 0.00034797 0.000728997 4.5101e-05 0.00118675 0.00124308 0.000801844 0.000115516 0.000181708 0.000302901 0.000833564 0.000114672 0.000812141 0.000936926 1.52155
