16 1024 111 1.2e-07 0.0398353 2.6e-08 0.0221637 0.0032002 0.000344258 0.00279422 0.000634026 0.00058406 0.00179459 0.000286837 0.00179667 0.000488828 0.000640725 0.00436924 0.00415382 0.0267732 0.00488811 0.00400479
16 1024 110 1.26e-07 0.0221297 3.4e-08 0.0161512 0.00289572 0.000355923 0.00287187 0.000859545 0.000793588 0.00223836 0.000397852 0.00176916 0.000677867 0.000888326 0.00997454 0.00503093 0.0250433 0.00464956 0.00408752
16 1024 128 1.15e-07 0.0225375 4.9e-08 0.0187974 0.00133967 0.000356034 0.00106509 0.000675685 0.00063556 0.00228816 0.000311356 0.00204936 0.000531195 0.000695089 0.0149437 0.00537838 0.0132458 0.00408945 0.00458558
16 1024 169 6.2e-08 0.0209942 6.8e-08 0.018803 0.00246613 0.000408654 0.00149123 0.000776425 0.000715364 0.00195627 0.000596403 0.00196331 0.000609631 0.000800202 0.00980039 0.00501589 0.0145903 0.00418163 0.00398433
16 1024 140 7.1e-08 0.0239034 3.2e-08 0.0149169 0.00260551 0.000342528 0.00207342 0.000966425 0.000910734 0.00187853 0.000447152 0.00235666 0.000761825 0.00101978 0.0124135 0.00497943 0.0189836 0.00504909 0.00409759
16 1024 102 5.2e-08 0.0148206 5.1e-08 0.0172086 0.00415293 0.000356411 0.00185986 0.000680654 0.000625541 0.00199165 0.000546781 0.00189632 0.000869487 0.00114275 0.0291265 0.00418851 0.0198376 0.00436331 0.00347721
16 1024 170 5.7e-08 0.0128866 3.2e-08 0.0130364 0.000930118 0.000327687 0.000795702 0.000676631 0.000622335 0.00082925 0.000319596 0.000815092 0.000540796 0.000696234 0.00762453 0.00316933 0.00751808 0.0039808 0.00376589
16 1024 160 6.9e-08 0.0130172 3.5e-08 0.0140743 0.000893508 0.000355852 0.000718897 0.000688244 0.000622173 0.00164418 0.000330708 0.000940592 0.000530293 0.000695416 0.00699772 0.00361735 0.00984328 0.00370233 0.00343252
16 1024 182 7e-08 0.0143074 5.5e-08 0.0164737 0.000986442 0.000342947 0.000735725 0.000621395 0.00057217 0.00078761 0.000307235 0.000876485 0.000487557 0.000640502 0.00776056 0.00333511 0.00610104 0.00383137 0.00363894
16 1024 173 1.01e-07 0.0128464 3.5e-08 0.0140774 0.000980383 0.000355907 0.000766199 0.000676459 0.00119067 0.000842436 0.000311371 0.000785419 0.000543187 0.000695738 0.00643356 0.00356818 0.00905175 0.00412621 0.00325805
16 1024 181 6.7e-08 0.0123443 4e-08 0.0158377 0.000995698 0.000408825 0.000831783 0.00068548 0.000625362 0.00086457 0.000311392 0.000985211 0.000530257 0.000695683 0.00857396 0.0032211 0.00622205 0.00385168 0.00391336
16 1024 174 6.5e-08 0.0204 5.6e-08 0.0129952 0.00157305 0.000343025 0.00080237 0.000627494 0.000572358 0.000837872 0.000286458 0.000859217 0.000488261 0.000761503 0.00708664 0.0035201 0.00793907 0.003547 0.00351523
16 1024 174 6.5e-08 0.0142623 4.4e-08 0.0166072 0.00124596 0.000342404 0.00077333 0.000626342 0.000572296 0.000842279 0.000286478 0.000806736 0.000488775 0.000640109 0.00882424 0.00383507 0.00658709 0.00398219 0.00374101
16 1024 161 6.5e-08 0.0128271 3.6e-08 0.0140056 0.000989182 0.000355623 0.000765621 0.000689046 0.00062171 0.000817404 0.000311222 0.000792061 0.000595242 0.00079929 0.00955871 0.00369287 0.00881379 0.00367783 0.00367773
16 1024 172 6.6e-08 0.0179617 5.1e-08 0.0138495 0.000975748 0.000352934 0.000768578 0.000634192 0.000573345 0.000837798 0.000286564 0.000815353 0.000488552 0.000640077 0.00658079 0.00327464 0.00864652 0.00378101 0.00324116
16 1024 173 6.2e-08 0.0129175 4.5e-08 0.017412 0.000855039 0.000342671 0.000859661 0.000625829 0.000573652 0.000786778 0.00029397 0.000853412 0.00052281 0.000640206 0.00755818 0.00302478 0.00765685 0.00436705 0.00352157
16 1024 182 7e-08 0.0129057 3.7e-08 0.0176039 0.000986403 0.000454169 0.00082508 0.000861423 0.000621482 0.00275157 0.000331384 0.000851347 0.000530334 0.000695651 0.00847748 0.00321195 0.00621589 0.0042367 0.00414092
16 1024 177 8.4e-08 0.0147288 4.1e-08 0.0145282 0.00111925 0.000355828 0.000821066 0.000679036 0.000621556 0.000858195 0.000311246 0.000802362 0.000530263 0.00069877 0.00757704 0.00343239 0.00686459 0.00385905 0.00321592
16 1024 172 6.8e-08 0.0137415 4.5e-08 0.017493 0.00146651 0.000342461 0.0007381 0.00064706 0.000572284 0.000825892 0.000286509 0.00081276 0.000512835 0.000639923 0.00795761 0.00322545 0.00772002 0.00437435 0.00379399
