N N_std T T_std subseq_length subseq_length_std simple_pre_time simple_pre_time_std simple_running_time simple_running_time_std one_pre_time one_pre_time_std one_running_time one_running_time_std many_pre_time many_pre_time_std many_running_time many_running_time_std simple_total_time simple_total_time_std one_total_time one_total_time_std many_total_time many_total_time_std one_total_ratio one_total_ratio_std many_total_ratio many_total_ratio_std one_running_ratio one_running_ratio_std many_running_ratio many_running_ratio_std
16.0 0.0 10946.0 0.0 2.0 0.0 1.9299999999999997e-07 5.7122675007390945e-08 0.015305299999999999 0.0030451087698143147 0.002204296 0.0002295400157488874 0.000225295 3.788642954277964e-05 0.002192308 0.00020442117789015558 0.00021893480000000003 3.473496670071811e-05 0.015305493 0.003045159936893795 0.002429591 0.00026575961906109494 0.00022331941600000003 3.5130091687467755e-05 6.451481290187533 2.056034075000003 71.56626737029272 27.576157716520285 71.26187212381708 28.334562884479663 73.04086617818285 28.270136600905374
16.0 0.0 10946.0 0.0 4.0 0.0 1.89e-07 1.5556349186103653e-08 0.01311312 0.0008622735801356594 0.002278678 0.00021213154425968645 0.00023247939999999998 2.9244345791964832e-05 0.0022823599999999998 0.00023393089887828003 0.00023551559999999999 3.2825676174300096e-05 0.013113308999999998 0.0008622858841718532 0.0025111574 0.00024039846447679344 0.00024008032000000001 3.3289335689854345e-05 5.27157434529316 0.7174761114831573 55.67494779304026 10.031267247064475 57.29146567726891 9.41718032896675 56.76436926922779 10.273053317726676
16.0 0.0 10946.0 0.0 8.0 0.0 1.642e-07 1.7079227148791233e-08 0.013483219999999999 0.001832347601302777 0.0021773639999999998 0.0002730290221386776 0.000248399 2.317494403445227e-05 0.002423714 0.00042566746866538907 0.0002268902 2.1700342386699676e-05 0.013483384199999999 0.0018323595524982917 0.002425763 0.0002865885440592496 0.00023173762800000002 2.1489360029826644e-05 5.5671216926157125 0.5040154978474302 59.209414872087066 13.99850884958672 54.63650131195775 8.585721430754475 60.52468407679926 14.509638419814742
16.0 0.0 10946.0 0.0 16.0 0.0 1.706e-07 9.449867723941756e-09 0.013059959999999999 0.0013902956494933187 0.002362514 0.00047168117381341505 0.00025393379999999997 2.0070889173128257e-05 0.00229111 0.00029721679335125047 0.00024779520000000005 2.2715771871103128e-05 0.0130601306 0.001390301227701844 0.0026164478000000003 0.0004719866989801703 0.00025237742 2.3250667004604807e-05 5.074211101847305 0.7084018480982581 51.9483821109817 5.734622004723267 51.635014175350875 6.168933013045118 52.90976062299804 5.871144950673783
16.0 0.0 10946.0 0.0 32.0 0.0 2.246e-07 4.009738146063886e-08 0.014248080000000002 0.0005581113123740571 0.0024647280000000002 0.000606839979871135 0.0002795064 7.17669967067035e-05 0.0022862299999999998 0.0001714404736344408 0.000252257 2.472735619713497e-05 0.014248304600000001 0.0005581200669998241 0.0027442344 0.0006754260950565216 0.00025682946 2.4797251873020182e-05 5.372861609569741 0.9311468158732001 55.89280192472402 5.959573938597278 53.087838841748294 10.749968309099057 56.92017009914923 6.173073904406682
16.0 0.0 10946.0 0.0 64.0 0.0 1.924e-07 5.369636859229864e-08 0.014908680000000002 0.0020512468115758027 0.0022663640000000003 0.00021512302824197574 0.0003160588 3.7295301891793446e-05 0.002349882 0.000331727488414815 0.000324665 4.0380029562891546e-05 0.0149088724 0.002051279036821485 0.0025824228000000003 0.00025145625632542947 0.00032936476400000005 4.093339358526535e-05 5.88884590281333 1.5282293922200183 46.56697648895995 13.652749899610436 48.39475612985838 13.637256899037412 47.24210386740658 13.857416874046192
16.0 0.0 10946.0 0.0 128.0 0.0 1.606e-07 1.6592166826548012e-08 0.01275008 0.000724570229170394 0.002273124 0.0004770005756076204 0.00038510259999999995 3.657015642979991e-05 0.002553918 0.0005267392887093188 0.000406959 2.3048634222010782e-05 0.0127502406 0.0007245764313758022 0.0026582266 0.00047781887260791764 0.000412066836 2.32234491816573e-05 4.882632315848325 0.635706514824506 31.07442633374987 3.2043894736597567 33.268826717868485 2.5507176721847267 31.46332533400789 3.2343491673933755
16.0 0.0 10946.0 0.0 256.0 0.0 1.904e-07 2.099523755521707e-08 0.01428124 0.0011975366833629822 0.0023888159999999998 0.0005075693544531634 0.0005342618 0.00012403855406163032 0.002236284 0.0005446673396028089 0.000550712 0.0001301977492854618 0.0142814304 0.0011975532432425778 0.0029230778000000003 0.0006247543273093024 0.0005551845679999999 0.00013127204492733135 4.98318972642441 0.6213768722864655 26.453585746424995 4.345248823111016 27.46429085918685 4.467410557540554 26.668306609671305 4.38250999696979
16.0 0.0 10946.0 0.0 512.0 0.0 1.6379999999999997e-07 2.480322559668414e-08 0.013353319999999998 0.0011579169538442928 0.00224529 0.0001560577910583136 0.0009456758 9.674972259236747e-05 0.002145788 0.0001694375294024364 0.0008512378 0.00015445585123652662 0.0133534838 0.001157940729150353 0.0031909658 0.00024668380976809707 0.0008555293760000001 0.0001547496854357167 4.206169912653319 0.4767660758267313 16.05776470991074 3.273233431946822 14.255508567935374 1.93880731254699 16.14093306631967 3.296459187487075
16.0 0.0 10946.0 0.0 1024.0 0.0 1.946e-07 5.346307136706598e-08 0.01315646 0.0019416744070518094 0.00220869 0.00026213441914407434 0.001771102 0.0001893912415345506 0.002167378 0.0001892338688501602 0.001612504 0.000259394247681016 0.013156654600000001 0.0019416866798400581 0.003979791999999999 0.0004441282514882407 0.001616838756 0.000259771783760416 3.3115573191801246 0.36691857080414225 8.425819244990262 2.459326887511653 7.449994424546169 0.9531118477740042 8.44894429013939 2.4677655468526476
