N N_std T T_std one_T' one_T'_std many_T' many_T'_std simple_pre_time simple_pre_time_std simple_running_time simple_running_time_std simple_path_pre_time simple_path_pre_time_std simple_path_running_time simple_path_running_time_std uncompressed_pre_time uncompressed_pre_time_std uncompressed_running_time uncompressed_running_time_std uncompressed_path_pre_time uncompressed_path_pre_time_std uncompressed_path_running_time uncompressed_path_running_time_std uncompressed_path_memory_running_time uncompressed_path_memory_running_time_std one_pre_time one_pre_time_std one_running_time one_running_time_std one_path_pre_time one_path_pre_time_std one_path_running_time one_path_running_time_std one_path_memory_running_time one_path_memory_running_time_std many_pre_time many_pre_time_std many_running_time many_running_time_std many_path_pre_time many_path_pre_time_std many_path_running_time many_path_running_time_std many_path_memory_running_time many_path_memory_running_time_std simple_total_time simple_total_time_std uncompressed_total_time uncompressed_total_time_std uncompressed_path_total_time uncompressed_path_total_time_std uncompressed_path_memory_total_time uncompressed_path_memory_total_time_std one_total_time one_total_time_std one_path_total_time one_path_total_time_std one_path_memory_total_time one_path_memory_total_time_std many_total_time many_total_time_std many_path_total_time many_path_total_time_std many_path_memory_total_time many_path_memory_total_time_std uncompressed_total_ratio uncompressed_total_ratio_std uncompressed_path_total_ratio uncompressed_path_total_ratio_std uncompressed_path_memory_total_ratio uncompressed_path_memory_total_ratio_std one_total_ratio one_total_ratio_std one_path_total_ratio one_path_total_ratio_std one_path_memory_total_ratio one_path_memory_total_ratio_std many_total_ratio many_total_ratio_std many_path_total_ratio many_path_total_ratio_std many_path_memory_total_ratio many_path_memory_total_ratio_std uncompressed_running_ratio uncompressed_running_ratio_std uncompressed_path_running_ratio uncompressed_path_running_ratio_std uncompressed_path_memory_running_ratio uncompressed_path_memory_running_ratio_std one_running_ratio one_running_ratio_std one_path_running_ratio one_path_running_ratio_std one_path_memory_running_ratio one_path_memory_running_ratio_std many_running_ratio many_running_ratio_std many_path_running_ratio many_path_running_ratio_std many_path_memory_running_ratio many_path_memory_running_ratio_std many_running_time/N^3 many_running_time/N^3_std many_running_time/N^2 many_running_time/N^2_std many_path_running_time/N^3 many_path_running_time/N^3_std many_path_backtrack_time many_path_backtrack_time_std many_path_memory_backtrack_time many_path_memory_backtrack_time_std many_pre_time/N^3 many_pre_time/N^3_std many_path_backtrack_time/N many_path_backtrack_time/N_std many_path_backtrack_time/N^2 many_path_backtrack_time/N^2_std many_path_memory_backtrack_time/N^2 many_path_memory_backtrack_time/N^2_std many_path_memory_running_time/N^3 many_path_memory_running_time/N^3_std uncompressed_running_time/N^3 uncompressed_running_time/N^3_std uncompressed_running_time/N^2 uncompressed_running_time/N^2_std uncompressed_path_running_time/N^3 uncompressed_path_running_time/N^3_std uncompressed_path_running_time/N^2 uncompressed_path_running_time/N^2_std uncompressed_path_memory_running_time/N^3 uncompressed_path_memory_running_time/N^3_std uncompressed_path_memory_running_time/N^2 uncompressed_path_memory_running_time/N^2_std
2.0 0.0 10000.0 0.0 10946.0 0.0 2.0 0.0 8.919999999999999e-08 2.423220996937753e-08 0.0016763420000000002 0.0003711931417335176 3.12e-08 1.2716131487209458e-08 0.0018277319999999999 0.00033470952484206405 0.001575132 0.00025178168136304153 0.00037356699999999994 0.00010732332220677861 0.001524386 0.0002481347886331143 0.0022424100000000002 0.0006346536977360164 0.0022852420000000003 0.0006541435342262424 0.001864906 0.0004033843292444572 0.00038657160000000004 6.72932493256193e-05 0.001692218 0.00017304419759125008 0.002280566 0.0003818476447878151 0.0010927922 0.00017616170200755854 0.002222242 0.0002392288117472519 1.50884e-05 2.086724059381116e-06 0.002441586 0.0005008984089912828 0.000555369 0.0001352573975259764 0.0004953782 8.879303270076969e-05 0.0016764312 0.000371195414614998 0.001948699 0.00035889966523319506 0.003766796 0.000881348714091078 0.0038096280000000002 0.0009011569235543807 0.0022514775999999998 0.00040640513877878256 0.003972784 0.0005537668399967625 0.0027850102 0.000293507455535971 1.9532884e-05 2.4980031632245863e-06 0.000560252172 0.00013620811352667113 0.000500261372 8.93849419255196e-05 0.8632980285354753 0.11172698311311355 0.45218226314804005 0.0726351390381848 0.4471456019333635 0.0708343973941574 0.7492981581053371 0.11434114501787139 0.4346332404652615 0.1462716603249519 0.6136758649082357 0.18671241469824434 87.56311777783188 25.465169001086775 3.183747492404771 1.2582725387812128 3.457641255236729 1.0806401385820392 4.631456379706983 0.9033986324046662 0.7715667412243594 0.15390637496268075 0.7569770048182297 0.1476310805358054 4.378787705600152 0.8093333404176005 0.7656202083939613 0.28267717171000506 1.5837206169209983 0.5193327829777012 113.64261332156066 33.73393049998701 3.212050309866913 1.270233464773579 3.491760001141098 1.0903305744048815 1.88605e-06 2.608405074226395e-07 3.7721e-06 5.21681014845279e-07 6.9421125e-05 1.690717469074705e-05 0.0005402806 0.00013489834159581071 0.0004802898 8.679019648093896e-05 0.00027778025 2.9903601468406488e-05 0.0002701403 6.744917079790536e-05 0.00013507015 3.372458539895268e-05 0.00012007245 2.169754912023474e-05 6.1922275e-05 1.1099129087596212e-05 4.669587499999999e-05 1.3415415275847326e-05 9.339174999999999e-05 2.6830830551694652e-05 0.00028030125000000003 7.933171221700205e-05 0.0005606025000000001 0.0001586634244340041 0.00028565525000000003 8.17679417782803e-05 0.0005713105000000001 0.0001635358835565606
3.0 0.0 10000.0 0.0 10946.0 0.0 2.0 0.0 7.979999999999999e-08 1.2437845472588921e-08 0.001813468 2.091653102213196e-05 3.4e-08 4.358898943540664e-09 0.002392992 0.0008370010117795557 0.001451822 7.201339472625758e-05 0.00037514000000000004 3.512032210131294e-05 0.0014511720000000001 0.0001018552569580999 0.00228188 0.0002914634276371576 0.002239834 0.0003023559083762046 0.001611634 0.00014803017168807264 0.0003922292 5.664731446149964e-05 0.001633308 0.00019414472879787222 0.0023735659999999997 0.00014911086187799932 0.001310718 8.756880220717775e-05 0.0022554720000000006 0.00011390979137018256 2.0191e-05 2.1260344540952166e-06 0.002145996 0.00020574082101031954 0.00046993260000000004 5.501622428247848e-05 0.00047162999999999996 5.422078157404233e-05 0.0018135478 2.092274799588369e-05 0.0018269620000000001 0.00010511232501234175 0.0037330519999999997 0.0003890074285537471 0.003691006 0.00039724329261801037 0.0020038632 0.00020414250666801458 0.0040068740000000005 0.00029333928560626373 0.0029440259999999998 0.00022429374697034837 2.4701944e-05 2.328041645306204e-06 0.00047422459200000005 5.524043625355984e-05 0.000475921992 5.445912901187186e-05 0.9950616275268394 0.05273426750688428 0.4900245162405706 0.050784347918065166 0.4959492541793521 0.05371890368079997 0.9124582402054493 0.09154283214898737 0.4543475676591629 0.03003690114408762 0.6185598999646376 0.04223584629065845 73.96794666721453 7.351467874041105 3.863370237497462 0.4208839278947456 3.848240909545724 0.41191742756803096 4.867176561944911 0.44313844031728256 0.805609868912773 0.10702688526787126 0.8222214075253561 0.11705207106414002 4.704136489331877 0.702383103777216 0.766475635816107 0.049648191194725036 1.3888322067134538 0.09953159387998183 90.65739022671818 10.043670386526838 3.8988495552616724 0.4264959878872234 3.883411346841438 0.4172013959278342 7.478148148148149e-07 7.874201681834088e-08 2.2434444444444444e-06 2.3622605045502436e-07 1.740491111111111e-05 2.03763793638812e-06 0.00044974159999999996 5.4308007653568286e-05 0.000451439 5.342950028308339e-05 8.353600000000002e-05 4.218881161858733e-06 0.00014991386666666668 1.810266921785575e-05 4.99712888888889e-05 6.0342230726185725e-06 5.015988888888889e-05 5.9366111425648295e-06 1.7467777777777778e-05 2.0081770953349017e-06 1.3894074074074073e-05 1.3007526704190064e-06 4.1682222222222217e-05 3.9022580112570255e-06 8.451407407407407e-05 1.0794941764339134e-05 0.0002535422222222222 3.2384825293017655e-05 8.295681481481479e-05 1.11983669768966e-05 0.00024887044444444446 3.3595100930689505e-05
4.0 0.0 10000.0 0.0 10946.0 0.0 2.0 0.0 8.04e-08 2.4825390228554286e-08 0.0018327139999999998 0.00012831018268243848 3.0200000000000006e-08 4.266145801540283e-09 0.0020485499999999997 0.00015634448823032194 0.001452648 7.494632425943291e-05 0.0004616048 6.164787843227035e-05 0.001371042 0.00011134097727251957 0.0024248539999999997 0.0002989039018313416 0.002358214 0.00028106525235254494 0.001552276 0.00011205866735777432 0.00045548180000000004 5.971561891331245e-05 0.0015741680000000001 8.476671793811549e-05 0.0026143259999999997 0.00024396072722879545 0.001507292 0.00012548139531420456 0.0021376000000000004 0.00011595349585070318 2.76418e-05 2.4923225513564658e-06 0.002143254 0.00011816918244618495 0.0004985954 4.641663071357057e-05 0.0004965001999999999 4.315163837793479e-05 0.0018327944 0.0001283043402512228 0.0019142527999999998 0.00013509634106518228 0.003795896 0.00040642600917018126 0.0037292560000000002 0.0003856401978917624 0.0020077578 0.0001706017152469479 0.004188493999999999 0.0002677886054894823 0.00308146 9.40169200197566e-05 3.1917e-05 2.656182964857718e-06 0.000502881908 4.664831667707527e-05 0.000500786708 4.338136789381721e-05 0.9600384791740744 0.07759122950066762 0.48599542534208673 0.04652522270044459 0.49425140527193534 0.04361100512719527 0.9153683727034798 0.05874099718613598 0.4388008863507644 0.03749512128588169 0.5954563109612858 0.04877920963149309 57.76538675233478 6.562510619907698 3.676724572081631 0.48677611033646423 3.6884616365815064 0.47017373827163156 4.014221106768003 0.46830286017410677 0.7625610234295301 0.08059562685028143 0.7831861518341997 0.07539496266649467 4.059602584733712 0.385424437516026 0.7061121875513108 0.08107662073738363 1.2265454489617658 0.1719994219241178 66.74568409707254 7.790294871502255 3.7083753537624675 0.4919863598673468 3.7203084846380086 0.4751106172785898 4.31903125e-07 3.894253986494478e-08 1.7276125e-06 1.557701594597791e-07 7.790553125e-06 7.252598548995401e-07 0.0004709536 4.468365380986591e-05 0.0004688584 4.14013541662591e-05 3.3400000000000005e-05 1.8117733726672372e-06 0.0001177384 1.1170913452466478e-05 2.94346e-05 2.7927283631166195e-06 2.930365e-05 2.5875846353911936e-06 7.757815624999999e-06 6.742443496552311e-07 7.212575e-06 9.632481005042243e-07 2.88503e-05 3.852992402016897e-06 3.7888343749999996e-05 4.670373466114712e-06 0.00015155337499999998 1.868149386445885e-05 3.684709375e-05 4.391644568008515e-06 0.000147388375 1.756657827203406e-05
6.0 0.0 10000.0 0.0 1919.0 2714.468548353434 2.0 0.0 6.62e-08 3.346640106136518e-09 0.0023056739999999997 0.00012575158162027696 2.88e-08 4.7644516998286336e-09 0.002535134 0.00018472770103587606 0.001411082 9.905495328351978e-05 0.0007592513999999999 8.898723682809902e-05 0.001464738 0.00016794739465082466 0.00310683 0.0006589777302762195 0.0032622579999999997 0.0005921073752876258 0.0019519399999999999 0.0001903100907729293 0.0004859965999999999 0.00024632600707253814 0.002129006 0.0002562553341493609 0.000932003 0.0006361466339929026 0.0011146268000000001 0.0005623473677960979 0.002069702 0.00017221085264872675 4.5834800000000004e-05 6.0178033118406125e-06 0.0020740760000000002 0.0002032305044278517 0.0004957702 7.051939182735484e-05 0.0004992697999999999 6.771664467987219e-05 0.0023057402 0.0001257521528213322 0.0021703334 0.00018595345068403603 0.004571568 0.0008155793781233039 0.004726996 0.0007202646434332318 0.0024379366 0.0003079602161080206 0.003061009 0.0005465389961297379 0.0032436328 0.0007274816688860265 4.9974204000000004e-05 6.3537703494130005e-06 0.000499918352 7.090876004476225e-05 0.000503417952 6.811212199041851e-05 1.0647873324752033 0.04093338817854766 0.5160328207173096 0.083378952332512 0.4970252704465709 0.07810418278620343 0.9615504490540874 0.16211182265458968 0.7698606456344994 0.12879289659029194 0.7470117673969273 0.20905640826176106 46.7143075554355 6.116343319686834 4.68805443427256 0.7026375356680316 4.645745059724497 0.6445601589943344 3.0540099170578188 0.18762159815673884 0.7659802545543896 0.14188311739236834 0.7262564760645835 0.1362016187218474 10.386132333128558 14.495764037906055 3.079198712906913 1.1941838338147281 2.7461449157206377 1.7345592883414884 50.9704383347044 6.825642611206789 4.727600535615561 0.7103848187103272 4.684549023461546 0.6513417863014365 2.1219814814814817e-07 2.786020051778037e-08 1.273188888888889e-06 1.6716120310668297e-07 2.2952324074074076e-06 3.2647866586738177e-07 0.0004499354000000001 6.463509293951675e-05 0.000453435 6.172958680810953e-05 9.581953703703704e-06 7.972724659663171e-07 7.498923333333334e-05 1.077251548991951e-05 1.2498205555555556e-05 1.7954192483199213e-06 1.2595416666666666e-05 1.714710744669727e-06 2.311434259259259e-06 3.135029846290373e-07 3.5150527777777776e-06 4.119779482782357e-07 2.1090316666666664e-05 2.4718676896694012e-06 1.438347222222222e-05 3.0508228253528894e-06 8.630083333333334e-05 1.8304936952117257e-05 1.51030462962963e-05 2.7412378485537984e-06 9.061827777777778e-05 1.6447427091322903e-05
8.0 0.0 10000.0 0.0 155.6 51.3595171316865 2.0 0.0 6.839999999999999e-08 5.128352561983354e-09 0.003011422 0.00018979763504848788 2.9200000000000003e-08 5.449770637375473e-09 0.003368994 0.00029818855382123373 0.001430118 5.0488073047005695e-05 0.001170118 0.00011565379250158622 0.001379538 7.899462114600046e-05 0.003510722 0.0002634838362594604 0.0037579300000000005 0.00017714762925310918 0.0023644499999999997 0.0005050660133091526 6.56142e-05 1.531270850307027e-05 0.0020297160000000004 0.00016668181103526812 0.00052538 3.0351228286511657e-05 0.000580806 0.0001527489754973825 0.002353 0.0002961218665515926 8.532060000000002e-05 5.283354691859853e-06 0.0022245520000000003 0.000276331437806122 0.0006279676 0.00014000071046712617 0.0005897966 7.015425351537898e-05 0.0030114904 0.00018979939915420875 0.0026002359999999997 0.0001614945371521958 0.0048902600000000004 0.00034062511886235713 0.005137468 0.00019505893537596038 0.0024300642 0.0005202751676965754 0.002555096 0.0001921410705276178 0.002610522 0.0002508492963922774 9.00266e-05 5.486480064613528e-06 0.000632416704 0.00014054539546089003 0.000594245704 7.055744070187133e-05 1.1585318962930589 0.03727105998558166 0.616308986827059 0.02194548531781892 0.587039498856225 0.046559711717627676 1.2733597853356264 0.2195780814937618 1.1860103654943555 0.14152783378368194 1.166111885942677 0.17109096754149553 33.6137326149492 3.7468781935691777 4.972334078913024 1.2228301158438808 5.150032685686341 0.8921194929279098 2.5815939525796243 0.11487560944755726 0.8587592125129214 0.031190580902716654 0.8038114612486396 0.07818537665889011 47.46992097292325 9.308140328790566 5.756872604949671 0.6174726779299958 5.4589551387897135 1.3524474685928163 35.478608911813986 4.055515313738608 5.008719564798456 1.2349005397438297 5.189008331596172 0.899914313838628 1.6664179687500003e-07 1.0319052132538775e-08 1.3331343750000003e-06 8.25524170603102e-08 1.22649921875e-06 2.734388876311058e-07 0.000542647 0.00013578843367717294 0.000504476 6.49208403942827e-05 4.595703125e-06 5.783630206085792e-07 6.7830875e-05 1.6973554209646618e-05 8.478859375e-06 2.1216942762058272e-06 7.8824375e-06 1.0143881311606671e-06 1.151946484375e-06 1.3702002639722458e-07 2.28538671875e-06 2.2588631347966058e-07 1.828309375e-05 1.8070905078372847e-06 6.85687890625e-06 5.146168676942586e-07 5.485503125e-05 4.116934941554069e-06 7.339707031250001e-06 3.4599146338497886e-07 5.871765625000001e-05 2.767931707079831e-06
12.0 0.0 10000.0 0.0 40.0 0.0 2.0 0.0 7.08e-08 1.0709808588392308e-08 0.004520714 0.00036158199164228053 2.42e-08 4.438468204234408e-09 0.005113452 0.000346872810508395 0.001503558 0.00015733614737243026 0.002311894 0.000349223016108616 0.001438548 0.00014873584998244626 0.0053383120000000004 0.0007078931160634282 0.004881376 0.00040200971639999276 0.001959638 0.0001456870171635087 0.00012553519999999998 9.428871470117934e-06 0.001888016 0.00011412661884941354 0.0005194684 3.545817497136648e-05 0.0005177695999999999 3.5363838328157897e-05 0.001919146 9.877033223594308e-05 0.0002136414 1.63773905674864e-05 0.001965194 8.40989743100359e-05 0.0006262868 4.827960570157931e-05 0.0006298974 4.960257685141005e-05 0.0045207848 0.00036159192421387815 0.0038154519999999996 0.0005035485820851871 0.00677686 0.0008435909095349521 0.006319924 0.0004359925520350023 0.0020851731999999997 0.00015458645066176256 0.0024074844 0.00014268085684947308 0.0024057856 0.0001463639633150857 0.000217479692 1.6568567279705413e-05 0.0006302171880000001 4.842617618369036e-05 0.000633827788 4.9748319919189304e-05 1.1984628607903163 0.15154690161688267 0.6742690822372187 0.08638814842175517 0.7193788326289305 0.09184473412841776 2.1788132629719206 0.25617642570015003 1.8881687124132278 0.24354063094804912 1.8900298979641335 0.24753061549612945 20.94975746777948 2.9575229684325404 7.211828364089987 0.847735960117582 7.170849655572704 0.8372005306690191 1.9855739950556437 0.28097987236853533 0.8573749926345103 0.11639981883368278 0.9344097118846815 0.1427770793916832 36.2267997259832 4.57110873315859 8.74876464815332 1.0612001804770035 8.78146585607144 1.1037894406049582 21.327567759401518 3.020856854021961 7.257178414600728 0.8540643340535645 7.215690400362577 0.843440731926294 1.2363506944444445e-07 9.477656578406588e-09 1.4836208333333335e-06 1.1373187894087838e-07 3.624344907407407e-07 2.7939586632858742e-08 0.0004126454 4.0239181046587226e-05 0.000416256 4.2190518923094566e-05 1.110616898148148e-06 5.715875708098976e-08 3.438711666666667e-05 3.353265087215558e-06 2.865593055555556e-06 2.7943875726796444e-07 2.8906666666666667e-06 2.929897147437175e-07 3.6452395833333335e-07 2.8705194937158315e-08 1.3379016203703703e-06 2.0209665284063663e-07 1.6054819444444445e-05 2.4251598340876047e-06 3.0893009259259257e-06 4.0966036809226734e-07 3.707161111111111e-05 4.915924417107219e-06 2.824870370370371e-06 2.3264451180554112e-07 3.389844444444444e-05 2.7917341416666462e-06
16.0 0.0 10000.0 0.0 24.8 4.381780460041334 2.0 0.0 6.7e-08 6.557438524301949e-09 0.007712658 0.002357488332053836 3.08e-08 7.5299402388067e-09 0.007917578 0.0011136251489706937 0.0015845559999999998 0.00030216670999632235 0.00424288 0.0011551230021300757 0.0015753940000000001 0.00024168622774167205 0.007844555999999999 0.0006064568918563122 0.006678356000000001 0.0004872034488075698 0.0019169119999999998 7.682290491775071e-05 0.0002747642 1.7792152643792437e-05 0.0018782199999999999 7.496521593379652e-05 0.0006269913999999998 1.1970082802558672e-05 0.0006273406000000001 1.132428793787401e-05 0.0018759560000000002 2.060771287648428e-05 0.00045061219999999993 2.0919775343708154e-07 0.001916238 7.730407699468976e-05 0.0008401611999999999 1.6026695938346206e-05 0.0011372242 0.00043014512885559947 0.007712725000000001 0.002357485076225932 0.005827436 0.0014555175792754923 0.00941995 0.0008476134042415653 0.00825375 0.00035817476139451645 0.0021916762 9.371484172584498e-05 0.0025052113999999995 8.487554610900554e-05 0.0025055606 8.598462221409424e-05 0.00045436411200000006 2.1142475093791886e-07 0.000843993676 1.6159058361583004e-05 0.001141056676 0.00043015279481107985 1.3120221740217417 0.06192722777946825 0.8073354841001986 0.16042929791355065 0.9392484867894257 0.3026627284324294 3.540346441163531 1.1686118866271231 3.086028075957276 0.9675179128163597 3.0868684878969512 0.9745670519499698 16.973164863394793 5.179634905615515 9.16274701546161 2.9365124328153 7.054080935010619 1.3765843861342728 1.8077178050226692 0.05477091343180929 0.9705535755273988 0.20639590385813572 1.1758456473679133 0.4403792110426088 28.278801974243443 9.33993405816191 12.305427809558191 3.755715262276869 12.317342088469667 3.866596855986139 17.11429632283255 5.222366025670494 9.204330651062616 2.949197632201074 7.081337629752596 1.3864232164082204 1.1001274414062498e-07 5.1073670272724986e-11 1.7602039062499997e-06 8.171787243635998e-10 2.0511748046874998e-07 3.912767563072804e-09 0.000389549 1.6130738002336874e-05 0.000686612 0.0004300181481257503 4.5799707031250006e-07 5.03117990148542e-09 2.43468125e-05 1.0081711251460546e-06 1.52167578125e-06 6.301069532162842e-08 2.682078125e-06 1.679758391116212e-06 2.77642626953125e-07 1.0501590059951159e-07 1.035859375e-06 2.82012451691913e-07 1.657375e-05 4.512199227070608e-06 1.9151748046874998e-06 1.4806076461335748e-07 3.0642796874999996e-05 2.3689722338137196e-06 1.6304580078125002e-06 1.189461544940356e-07 2.6087328125000003e-05 1.9031384719045695e-06
24.0 0.0 10000.0 0.0 13.6 1.341640786499878 2.0 0.0 9.36e-08 4.906424359959094e-08 0.014754800000000002 0.0020581245382629153 3.06e-08 5.770615218501384e-09 0.016620760000000002 0.0034090866706494834 0.0017767159999999998 0.00036234840668892366 0.008285644 0.002827140120445038 0.0017022639999999998 0.0003433872873738936 0.01349024 0.0024789844539649785 0.0115865 0.00023650599358159363 0.001905708 3.2335381086358834e-05 0.0008032384 3.154627713058781e-05 0.001902028 7.138640535843861e-05 0.001207306 6.3229062779705e-05 0.0012170140000000002 5.110723510423567e-05 0.0019070819999999998 5.380382858125849e-05 0.001357188 6.595418766083082e-05 0.0026776559999999996 0.0017259571267647415 0.001725954 8.563715858200985e-05 0.0019738539999999997 0.00012746774917602176 0.0147548936 0.00205809424194017 0.010062360000000001 0.0031084204231007742 0.015192504000000004 0.002664276247919859 0.013288764 0.00024047024791018506 0.0027089464 5.153119717994395e-05 0.0031093340000000005 0.00012520386048360557 0.0031190420000000003 0.00011173554210723824 0.0013610021639999998 6.602048505674883e-05 0.0017313093120000002 8.805616739895597e-05 0.001979209312 0.0001258228006872903 1.5696537768942462 0.4898480011087528 0.993127785177049 0.21416383922357005 1.1103916465835248 0.15501964126129553 5.450369982884001 0.7823240007305232 4.747748056673903 0.6695373351673365 4.732329350637826 0.6664410213977262 10.874070419121214 1.7468998454363387 8.556415544637446 1.4312999938839792 7.46622792017984 0.9886948105083623 1.934180884413881 0.6505568616493164 1.1210226019153673 0.24899472815321902 1.2742151248945255 0.18161036848018314 18.445711945337845 3.0883804248282614 12.250718639355702 1.8902982764911775 12.14823207087889 1.8722890209107055 10.904671987759404 1.752515882675401 8.581965346930794 1.4309332886517017 7.487062998327801 0.9929102710634835 9.817621527777779e-08 4.770991584261273e-09 2.3562291666666667e-06 1.1450379802227585e-07 1.2485199652777778e-07 6.194817605758946e-09 0.000368766 2.224118094886141e-05 0.0006166659999999999 0.0001922935038684358 1.3795442708333333e-07 3.892059359175932e-09 1.536525e-05 9.26715872869244e-07 6.402187500000001e-07 3.861316136955067e-08 1.0706006944444445e-06 3.338428886604779e-07 1.427845775462963e-07 9.220757318866644e-09 5.993666087962963e-07 2.0450955732385958e-07 1.4384798611111113e-05 4.908229375772631e-06 9.758564814814815e-07 1.7932468561667876e-07 2.342055555555556e-05 4.303792454800304e-06 8.381438078703705e-07 1.710836180422446e-08 2.0115451388888886e-05 4.106006833013949e-07
32.0 0.0 10000.0 0.0 13.0 0.0 2.0 0.0 6.480000000000001e-08 5.019960159204345e-09 0.022969999999999997 0.001175927735874961 2.82e-08 4.7644516998286336e-09 0.022161900000000002 0.0010448798184480512 0.00159352 4.055068618408446e-05 0.01173186 1.4116763086527386e-05 0.001517402 3.3536162123901196e-05 0.019652760000000002 0.0006986555360117986 0.01965134 0.002800340954776756 0.002075508 7.352329202367287e-05 0.0022244620000000004 0.0005514253144080326 0.0033903780000000003 0.002412067067966809 0.002482568 0.00040167543448660006 0.0031120979999999998 0.001089410808978873 0.0022721279999999996 0.00033096969192057565 0.003729134 0.0007080800394941245 0.0024465599999999995 0.000409144569864983 0.004708848 0.001172230807337022 0.004386744 0.0010533614483784807 0.022970064800000002 0.0011759298192176135 0.013325379999999998 5.180099564759127e-05 0.021170162 0.0006909980834779169 0.021168742 0.0027953184465226905 0.00429997 0.0006215587828998941 0.005872946 0.0024558118803422214 0.006502475999999998 0.00281145489197853 0.0037336782559999997 0.0007085033983929001 0.00471374112 0.001173042702030327 0.004391637120000001 0.0010539435320165923 1.7239644196544432 0.09240413352170525 1.0862365404434606 0.07181797864296126 1.1001014492720351 0.15169461672785012 5.429170989787679 0.8001468077513961 4.347129883531623 1.361611979967962 3.950516390874262 1.2757646574258525 6.269884824817092 0.7882914052438659 5.066729046465997 0.9889997441016583 5.424777575931866 1.075555786706218 1.95796980236512 0.10155650384411923 1.1702857676163074 0.07907399358572316 1.187301751584727 0.1714724566473907 10.755626236884964 2.2324495141355585 9.436077085141743 1.4917355539055042 7.953718557934868 2.072366717792008 6.277684236794277 0.7898870592625885 5.072130114581361 0.9904448206001298 5.431068194797615 1.0775868523550494 1.1380413818359374e-07 2.160888792401503e-08 3.641732421875e-06 6.914844135684809e-07 1.4370263671875e-07 3.577364524343939e-08 0.000979714 0.0007729351705544261 0.0006576100000000003 0.0012668198995713638 6.933984374999999e-08 1.0100393430193349e-08 3.06160625e-05 2.4154224079825817e-05 9.56751953125e-07 7.548195024945568e-07 6.421972656250003e-07 1.23712880817516e-06 1.33872802734375e-07 3.214604029475344e-08 3.580279541015625e-07 4.3080942036521563e-10 1.145689453125e-05 1.37859014516869e-08 5.997546386718751e-07 2.1321274902703815e-08 1.9192148437500002e-05 6.822807968865221e-07 5.997113037109375e-07 8.545962386403674e-08 1.919076171875e-05 2.734707963649176e-06
48.0 0.0 10000.0 0.0 2.0 0.0 2.0 0.0 9.14e-08 3.881108089193087e-08 0.04784606 0.00183939661247916 2.5e-08 1.732050807568863e-09 0.043279960000000006 0.0003250635676288937 0.0019796500000000003 7.18653981412468e-05 0.027158760000000004 0.00022673351759246253 0.002056496 0.0004676143768427143 0.04064726 0.0007999160287185555 0.039472240000000006 0.0006998714081883859 0.002425308 4.859309179297167e-05 0.010554079999999999 2.0766487425585897e-05 0.002320386 3.836379321705146e-05 0.01130248 0.000380229656918028 0.01159884 0.00024729015952927575 0.0024109699999999997 0.00010397430403711047 0.010878919999999999 0.00033024717561248493 0.002414302 0.00020396323202969725 0.011241499999999998 0.0003950837885816662 0.01158576 0.000261359346494412 0.047846151399999995 0.0018394094991184356 0.029138409999999997 0.00018441561742467075 0.042703755999999995 0.0012661809077023003 0.041528736000000004 0.0007867115992088893 0.012979388 6.152742859884344e-05 0.013622866 0.0003905339561805236 0.013919226000000002 0.0002271793543215766 0.01088374194 0.00033041892262492895 0.011246328604000001 0.0003952842985738026 0.011590588604 0.00026134600509748523 1.6419409585706348 0.05948625112175629 1.1220167850773242 0.07105469587105635 1.152516781491233 0.050727370894156 3.6866466463671346 0.15087206208934134 3.5129493277235033 0.12241685497143626 3.438806985883165 0.16113878954511482 4.401605056048588 0.2673893743460163 4.255189200458969 0.11673398507743529 4.130973084440514 0.2158691640810482 1.7616066778398705 0.06255838682825235 1.178054203111452 0.06477606510238174 1.212151884153164 0.041699895141650976 4.53344227533339 0.1746974789345131 4.234709941495557 0.14917507767304294 4.127435257700099 0.20298036243857567 4.403545882401209 0.2674774264289918 4.257009487407776 0.116827008780799 4.1326914773862455 0.21604990254677453 9.836986400462963e-08 2.9861759947595135e-09 4.7217534722222225e-06 1.433364477484482e-07 1.0164840133101853e-07 3.5724445582099648e-09 0.0003625800000000002 0.0007139386227120649 0.0007068399999999996 0.00024325024768743803 2.1800582320601848e-08 9.4016116931703e-10 7.553750000000004e-06 1.4873721306501352e-05 1.5736979166666678e-07 3.0986919388544477e-07 3.0678819444444425e-07 1.055773644476729e-07 1.0476128472222221e-07 2.3632753408426225e-09 2.45576171875e-07 2.0501800997613663e-09 1.1787656250000001e-05 9.840864478831575e-08 3.675424985532407e-07 7.2330370073623644e-09 1.7642039930555558e-05 3.471857763532539e-07 3.5691767939814815e-07 6.328409000552968e-09 1.7132048611111113e-05 3.037636320262659e-07
